column,start,length
GR3 MATH SUBREGION MEETS,6539,5
GR3 MATH SUBREGION EXCEEDS,6545,5
GR3 MATH DISTRICT ACADEMIC WARNING,6551,5
GR3 MATH DISTRICT BELOW,6557,5
GR3 MATH DISTRICT MEETS,6563,5
GR3 MATH DISTRICT EXCEEDS,6569,5
GR3 MATH STATE ACADEMIC WARNING,6575,5
GR3 MATH STATE BELOW,6581,5
GR3 MATH STATE MEETS,6587,5
GR3 MATH STATE EXCEEDS,6593,5
GR3 READ SCHOOL ACADEMIC WARNING,6599,5
GR3 READ SCHOOL BELOW,6605,5
GR3 READ SCHOOL MEETS,6611,5
GR3 READ SCHOOL EXCEEDS,6617,5
GR3 READ SUBREGION ACADEMIC WARNING,6623,5
GR3 READ SUBREGION BELOW,6629,5
GR3 READ SUBREGION MEETS,6635,5
GR3 READ SUBREGION EXCEEDS,6641,5
GR3 READ DISTRICT ACADEMIC WARNING,6647,5
GR3 READ DISTRICT BELOW,6653,5
GR3 READ DISTRICT MEETS,6659,5
GR3 READ DISTRICT EXCEEDS,6665,5
GR3 READ STATE ACADEMIC WARNING,6671,5
GR3 READ STATE BELOW,6677,5
GR3 READ STATE MEETS,6683,5
GR3 READ STATE EXCEEDS,6689,5
GR3 MATH SCHOOL ACADEMIC WARNING,6695,5
GR3 MATH SCHOOL BELOW,6701,5
GR3 MATH SCHOOL MEETS,6707,5
GR3 MATH SCHOOL EXCEEDS,6713,5
GR3 MATH SUBREGION ACADEMIC WARNING,6719,5
GR3 MATH SUBREGION BELOW,6725,5
GR3 MATH SUBREGION MEETS,6731,5
GR3 MATH SUBREGION EXCEEDS,6737,5
GR3 MATH DISTRICT ACADEMIC WARNING,6743,5
GR3 MATH DISTRICT BELOW,6749,5
GR3 MATH DISTRICT MEETS,6755,5
GR3 MATH DISTRICT EXCEEDS,6761,5
GR3 MATH STATE ACADEMIC WARNING,6767,5
GR3 MATH STATE BELOW,6773,5
GR3 MATH STATE MEETS,6779,5
GR3 MATH STATE EXCEEDS,6785,5
GR3 READ SCHOOL ACADEMIC WARNING,6791,5
GR3 READ SCHOOL BELOW,6797,5
GR3 READ SCHOOL MEETS,6803,5
GR3 READ SCHOOL EXCEEDS,6809,5
GR3 READ SUBREGION ACADEMIC WARNING,6815,5
GR3 READ SUBREGION BELOW,6821,5
GR3 READ SUBREGION MEETS,6827,5
GR3 READ SUBREGION EXCEEDS,6833,5
GR3 READ DISTRICT ACADEMIC WARNING,6839,5
GR3 READ DISTRICT BELOW,6845,5
GR3 READ DISTRICT MEETS,6851,5
GR3 READ DISTRICT EXCEEDS,6857,5
GR3 READ STATE ACADEMIC WARNING,6863,5
GR3 READ STATE BELOW,6869,5
GR3 READ STATE MEETS,6875,5
GR3 READ STATE EXCEEDS,6881,5
GR3 MATH SCHOOL ACADEMIC WARNING,6887,5
GR3 MATH SCHOOL BELOW,6893,5
GR3 MATH SCHOOL MEETS,6899,5
GR3 MATH SCHOOL EXCEEDS,6905,5
GR3 MATH SUBREGION ACADEMIC WARNING,6911,5
GR3 MATH SUBREGION BELOW,6917,5
GR3 MATH SUBREGION MEETS,6923,5
GR3 MATH SUBREGION EXCEEDS,6929,5
GR3 MATH DISTRICT ACADEMIC WARNING,6935,5
GR3 MATH DISTRICT BELOW,6941,5
GR3 MATH DISTRICT MEETS,6947,5
GR3 MATH DISTRICT EXCEEDS,6953,5
GR3 MATH STATE ACADEMIC WARNING,6959,5
GR3 MATH STATE BELOW,6965,5
GR3 MATH STATE MEETS,6971,5
GR3 MATH STATE EXCEEDS,6977,5
GR3 READ SCHOOL ACADEMIC WARNING,6983,5
GR3 READ SCHOOL BELOW,6989,5
GR3 READ SCHOOL MEETS,6995,5
GR3 READ SCHOOL EXCEEDS,7001,5
GR3 READ SUBREGION ACADEMIC WARNING,7007,5
GR3 READ SUBREGION BELOW,7013,5
GR3 READ SUBREGION MEETS,7019,5
GR3 READ SUBREGION EXCEEDS,7025,5
GR3 READ DISTRICT ACADEMIC WARNING,7031,5
GR3 READ DISTRICT BELOW,7037,5
GR3 READ DISTRICT MEETS,7043,5
GR3 READ DISTRICT EXCEEDS,7049,5
GR3 READ STATE ACADEMIC WARNING,7055,5
GR3 READ STATE BELOW,7061,5
GR3 READ STATE MEETS,7067,5
GR3 READ STATE EXCEEDS,7073,5
GR3 MATH SCHOOL ACADEMIC WARNING,7079,5
GR3 MATH SCHOOL BELOW,7085,5
GR3 MATH SCHOOL MEETS,7091,5
GR3 MATH SCHOOL EXCEEDS,7097,5
GR3 MATH SUBREGION ACADEMIC WARNING,7103,5
GR3 MATH SUBREGION BELOW,7109,5
GR3 MATH SUBREGION MEETS,7115,5
GR3 MATH SUBREGION EXCEEDS,7121,5
GR3 MATH DISTRICT ACADEMIC WARNING,7127,5
GR3 MATH DISTRICT BELOW,7133,5
GR3 MATH DISTRICT MEETS,7139,5
GR3 MATH DISTRICT EXCEEDS,7145,5
GR3 MATH STATE ACADEMIC WARNING,7151,5
GR3 MATH STATE BELOW,7157,5
GR3 MATH STATE MEETS,7163,5
GR3 MATH STATE EXCEEDS,7169,5
GR3 READ SCHOOL ACADEMIC WARNING,7175,5
GR3 READ SCHOOL BELOW,7181,5
GR3 READ SCHOOL MEETS,7187,5
GR3 READ SCHOOL EXCEEDS,7193,5
GR3 READ SUBREGION ACADEMIC WARNING,7199,5
GR3 READ SUBREGION BELOW,7205,5
GR3 READ SUBREGION MEETS,7211,5
GR3 READ SUBREGION EXCEEDS,7217,5
GR3 READ DISTRICT ACADEMIC WARNING,7223,5
GR3 READ DISTRICT BELOW,7229,5
GR3 READ DISTRICT MEETS,7235,5
GR3 READ DISTRICT EXCEEDS,7241,5
GR3 READ STATE ACADEMIC WARNING,7247,5
GR3 READ STATE BELOW,7253,5
GR3 READ STATE MEETS,7259,5
GR3 READ STATE EXCEEDS,7265,5
GR3 MATH SCHOOL ACADEMIC WARNING,7271,5
GR3 MATH SCHOOL BELOW,7277,5
GR3 MATH SCHOOL MEETS,7283,5
GR3 MATH SCHOOL EXCEEDS,7289,5
GR3 MATH SUBREGION ACADEMIC WARNING,7295,5
GR3 MATH SUBREGION BELOW,7301,5
GR3 MATH SUBREGION MEETS,7307,5
GR3 MATH SUBREGION EXCEEDS,7313,5
GR3 MATH DISTRICT ACADEMIC WARNING,7319,5
GR3 MATH DISTRICT BELOW,7325,5
GR3 MATH DISTRICT MEETS,7331,5
GR3 MATH DISTRICT EXCEEDS,7337,5
GR3 MATH STATE ACADEMIC WARNING,7343,5
GR3 MATH STATE BELOW,7349,5
GR3 MATH STATE MEETS,7355,5
GR3 MATH STATE EXCEEDS,7361,5
GR3 READ SCHOOL ACADEMIC WARNING,7367,5
GR3 READ SCHOOL BELOW,7373,5
GR3 READ SCHOOL MEETS,7379,5
GR3 READ SCHOOL EXCEEDS,7385,5
GR3 READ SUBREGION ACADEMIC WARNING,7391,5
GR3 READ SUBREGION BELOW,7397,5
GR3 READ SUBREGION MEETS,7403,5
GR3 READ SUBREGION EXCEEDS,7409,5
GR3 READ DISTRICT ACADEMIC WARNING,7415,5
GR3 READ DISTRICT BELOW,7421,5
GR3 READ DISTRICT MEETS,7427,5
GR3 READ DISTRICT EXCEEDS,7433,5
GR3 READ STATE ACADEMIC WARNING,7439,5
GR3 READ STATE BELOW,7445,5
GR3 READ STATE MEETS,7451,5
GR3 READ STATE EXCEEDS,7457,5
GR3 MATH SCHOOL ACADEMIC WARNING,7463,5
GR3 MATH SCHOOL BELOW,7469,5
GR3 MATH SCHOOL MEETS,7475,5
GR3 MATH SCHOOL EXCEEDS,7481,5
GR3 MATH SUBREGION ACADEMIC WARNING,7487,5
GR3 MATH SUBREGION BELOW,7493,5
GR3 MATH SUBREGION MEETS,7499,5
GR3 MATH SUBREGION EXCEEDS,7505,5
GR3 MATH DISTRICT ACADEMIC WARNING,7511,5
GR3 MATH DISTRICT BELOW,7517,5
GR3 MATH DISTRICT MEETS,7523,5
GR3 MATH DISTRICT EXCEEDS,7529,5
GR3 MATH STATE ACADEMIC WARNING,7535,5
GR3 MATH STATE BELOW,7541,5
GR3 MATH STATE MEETS,7547,5
GR3 MATH STATE EXCEEDS,7553,5
GR3 READ SCHOOL ACADEMIC WARNING,7559,5
GR3 READ SCHOOL BELOW,7565,5
GR3 READ SCHOOL MEETS,7571,5
GR3 READ SCHOOL EXCEEDS,7577,5
GR3 READ SUBREGION ACADEMIC WARNING,7583,5
GR3 READ SUBREGION BELOW,7589,5
GR3 READ SUBREGION MEETS,7595,5
GR3 READ SUBREGION EXCEEDS,7601,5
GR3 READ DISTRICT ACADEMIC WARNING,7607,5
GR3 READ DISTRICT BELOW,7613,5
GR3 READ DISTRICT MEETS,7619,5
GR3 READ DISTRICT EXCEEDS,7625,5
GR3 READ STATE ACADEMIC WARNING,7631,5
GR3 READ STATE BELOW,7637,5
GR3 READ STATE MEETS,7643,5
GR3 READ STATE EXCEEDS,7649,5
GR3 MATH SCHOOL ACADEMIC WARNING,7655,5
GR3 MATH SCHOOL BELOW,7661,5
GR3 MATH SCHOOL MEETS,7667,5
GR3 MATH SCHOOL EXCEEDS,7673,5
GR3 MATH SUBREGION ACADEMIC WARNING,7679,5
GR3 MATH SUBREGION BELOW,7685,5
GR3 MATH SUBREGION MEETS,7691,5
GR3 MATH SUBREGION EXCEEDS,7697,5
GR3 MATH DISTRICT ACADEMIC WARNING,7703,5
GR3 MATH DISTRICT BELOW,7709,5
GR3 MATH DISTRICT MEETS,7715,5
GR3 MATH DISTRICT EXCEEDS,7721,5
GR3 MATH STATE ACADEMIC WARNING,7727,5
GR3 MATH STATE BELOW,7733,5
GR3 MATH STATE MEETS,7739,5
GR3 MATH STATE EXCEEDS,7745,5
GR3 READ SCHOOL ACADEMIC WARNING,7751,5
GR3 READ SCHOOL BELOW,7757,5
GR3 READ SCHOOL MEETS,7763,5
GR3 READ SCHOOL EXCEEDS,7769,5
GR3 READ SUBREGION ACADEMIC WARNING,7775,5
GR3 READ SUBREGION BELOW,7781,5
GR3 READ SUBREGION MEETS,7787,5
GR3 READ SUBREGION EXCEEDS,7793,5
GR3 READ DISTRICT ACADEMIC WARNING,7799,5
GR3 READ DISTRICT BELOW,7805,5
GR3 READ DISTRICT MEETS,7811,5
GR3 READ DISTRICT EXCEEDS,7817,5
GR3 READ STATE ACADEMIC WARNING,7823,5
GR3 READ STATE BELOW,7829,5
GR3 READ STATE MEETS,7835,5
GR3 READ STATE EXCEEDS,7841,5
GR3 MATH SCHOOL ACADEMIC WARNING,7847,5
GR3 MATH SCHOOL BELOW,7853,5
GR3 MATH SCHOOL MEETS,7859,5
GR3 MATH SCHOOL EXCEEDS,7865,5
GR3 MATH SUBREGION ACADEMIC WARNING,7871,5
GR3 MATH SUBREGION BELOW,7877,5
GR3 MATH SUBREGION MEETS,7883,5
GR3 MATH SUBREGION EXCEEDS,7889,5
GR3 MATH DISTRICT ACADEMIC WARNING,7895,5
GR3 MATH DISTRICT BELOW,7901,5
GR3 MATH DISTRICT MEETS,7907,5
GR3 MATH DISTRICT EXCEEDS,7913,5
GR3 MATH STATE ACADEMIC WARNING,7919,5
GR3 MATH STATE BELOW,7925,5
GR3 MATH STATE MEETS,7931,5
GR3 MATH STATE EXCEEDS,7937,5
GR3 READ SCHOOL ACADEMIC WARNING,7943,5
GR3 READ SCHOOL BELOW,7949,5
GR3 READ SCHOOL MEETS,7955,5
GR3 READ SCHOOL EXCEEDS,7961,5
GR3 READ SUBREGION ACADEMIC WARNING,7967,5
GR3 READ SUBREGION BELOW,7973,5
GR3 READ SUBREGION MEETS,7979,5
GR3 READ SUBREGION EXCEEDS,7985,5
GR3 READ DISTRICT ACADEMIC WARNING,7991,5
GR3 READ DISTRICT BELOW,7997,5
GR3 READ DISTRICT MEETS,8003,5
GR3 READ DISTRICT EXCEEDS,8009,5
GR3 READ STATE ACADEMIC WARNING,8015,5
GR3 READ STATE BELOW,8021,5
GR3 READ STATE MEETS,8027,5
GR3 READ STATE EXCEEDS,8033,5
GR3 MATH SCHOOL ACADEMIC WARNING,8039,5
GR3 MATH SCHOOL BELOW,8045,5
GR3 MATH SCHOOL MEETS,8051,5
GR3 MATH SCHOOL EXCEEDS,8057,5
GR3 MATH SUBREGION ACADEMIC WARNING,8063,5
GR3 MATH SUBREGION BELOW,8069,5
GR3 MATH SUBREGION MEETS,8075,5
GR3 MATH SUBREGION EXCEEDS,8081,5
GR3 MATH DISTRICT ACADEMIC WARNING,8087,5
GR3 MATH DISTRICT BELOW,8093,5
GR3 MATH DISTRICT MEETS,8099,5
GR3 MATH DISTRICT EXCEEDS,8105,5
GR3 MATH STATE ACADEMIC WARNING,8111,5
GR3 MATH STATE BELOW,8117,5
GR3 MATH STATE MEETS,8123,5
GR3 MATH STATE EXCEEDS,8129,5
GR3 READ SCHOOL ACADEMIC WARNING,8135,5
GR3 READ SCHOOL BELOW,8141,5
GR3 READ SCHOOL MEETS,8147,5
GR3 READ SCHOOL EXCEEDS,8153,5
GR3 READ SUBREGION ACADEMIC WARNING,8159,5
GR3 READ SUBREGION BELOW,8165,5
GR3 READ SUBREGION MEETS,8171,5
GR3 READ SUBREGION EXCEEDS,8177,5
GR3 READ DISTRICT ACADEMIC WARNING,8183,5
GR3 READ DISTRICT BELOW,8189,5
GR3 READ DISTRICT MEETS,8195,5
GR3 READ DISTRICT EXCEEDS,8201,5
GR3 READ STATE ACADEMIC WARNING,8207,5
GR3 READ STATE BELOW,8213,5
GR3 READ STATE MEETS,8219,5
GR3 READ STATE EXCEEDS,8225,5
GR3 MATH SCHOOL ACADEMIC WARNING,8231,5
GR3 MATH SCHOOL BELOW,8237,5
GR3 MATH SCHOOL MEETS,8243,5
GR3 MATH SCHOOL EXCEEDS,8249,5
GR3 MATH SUBREGION ACADEMIC WARNING,8255,5
GR3 MATH SUBREGION BELOW,8261,5
GR3 MATH SUBREGION MEETS,8267,5
GR3 MATH SUBREGION EXCEEDS,8273,5
GR3 MATH DISTRICT ACADEMIC WARNING,8279,5
GR3 MATH DISTRICT BELOW,8285,5
GR3 MATH DISTRICT MEETS,8291,5
GR3 MATH DISTRICT EXCEEDS,8297,5
GR3 MATH STATE ACADEMIC WARNING,8303,5
GR3 MATH STATE BELOW,8309,5
GR3 MATH STATE MEETS,8315,5
GR3 MATH STATE EXCEEDS,8321,5
GR3 READ SCHOOL ACADEMIC WARNING,8327,5
GR3 READ SCHOOL BELOW,8333,5
GR3 READ SCHOOL MEETS,8339,5
GR3 READ SCHOOL EXCEEDS,8345,5
GR3 READ SUBREGION ACADEMIC WARNING,8351,5
GR3 READ SUBREGION BELOW,8357,5
GR3 READ SUBREGION MEETS,8363,5
GR3 READ SUBREGION EXCEEDS,8369,5
GR3 READ DISTRICT ACADEMIC WARNING,8375,5
GR3 READ DISTRICT BELOW,8381,5
GR3 READ DISTRICT MEETS,8387,5
GR3 READ DISTRICT EXCEEDS,8393,5
GR3 READ STATE ACADEMIC WARNING,8399,5
GR3 READ STATE BELOW,8405,5
GR3 READ STATE MEETS,8411,5
GR3 READ STATE EXCEEDS,8417,5
GR3 MATH SCHOOL ACADEMIC WARNING,8423,5
GR3 MATH SCHOOL BELOW,8429,5
GR3 MATH SCHOOL MEETS,8435,5
GR3 MATH SCHOOL EXCEEDS,8441,5
GR3 MATH SUBREGION ACADEMIC WARNING,8447,5
GR3 MATH SUBREGION BELOW,8453,5
GR3 MATH SUBREGION MEETS,8459,5
GR3 MATH SUBREGION EXCEEDS,8465,5
GR3 MATH DISTRICT ACADEMIC WARNING,8471,5
GR3 MATH DISTRICT BELOW,8477,5
GR3 MATH DISTRICT MEETS,8483,5
GR3 MATH DISTRICT EXCEEDS,8489,5
GR3 MATH STATE ACADEMIC WARNING,8495,5
GR3 MATH STATE BELOW,8501,5
GR3 MATH STATE MEETS,8507,5
GR3 MATH STATE EXCEEDS,8513,5
GR3 READ SCHOOL ACADEMIC WARNING,8519,5
GR3 READ SCHOOL BELOW,8525,5
GR3 READ SCHOOL MEETS,8531,5
GR3 READ SCHOOL EXCEEDS,8537,5
GR3 READ SUBREGION ACADEMIC WARNING,8543,5
GR3 READ SUBREGION BELOW,8549,5
GR3 READ SUBREGION MEETS,8555,5
GR3 READ SUBREGION EXCEEDS,8561,5
GR3 READ DISTRICT ACADEMIC WARNING,8567,5
GR3 READ DISTRICT BELOW,8573,5
GR3 READ DISTRICT MEETS,8579,5
GR3 READ DISTRICT EXCEEDS,8585,5
GR3 READ STATE ACADEMIC WARNING,8591,5
GR3 READ STATE BELOW,8597,5
GR3 READ STATE MEETS,8603,5
GR3 READ STATE EXCEEDS,8609,5
GR3 MATH SCHOOL ACADEMIC WARNING,8615,5
GR3 MATH SCHOOL BELOW,8621,5
GR3 MATH SCHOOL MEETS,8627,5
GR3 MATH SCHOOL EXCEEDS,8633,5
GR3 MATH SUBREGION ACADEMIC WARNING,8639,5
GR3 MATH SUBREGION BELOW,8645,5
GR3 MATH SUBREGION MEETS,8651,5
GR3 MATH SUBREGION EXCEEDS,8657,5
GR3 MATH DISTRICT ACADEMIC WARNING,8663,5
GR3 MATH DISTRICT BELOW,8669,5
GR3 MATH DISTRICT MEETS,8675,5
GR3 MATH DISTRICT EXCEEDS,8681,5
GR3 MATH STATE ACADEMIC WARNING,8687,5
GR3 MATH STATE BELOW,8693,5
GR3 MATH STATE MEETS,8699,5
GR3 MATH STATE EXCEEDS,8705,5
GR3 READ SCHOOL ACADEMIC WARNING,8711,5
GR3 READ SCHOOL BELOW,8717,5
GR3 READ SCHOOL MEETS,8723,5
GR3 READ SCHOOL EXCEEDS,8729,5
GR3 READ SUBREGION ACADEMIC WARNING,8735,5
GR3 READ SUBREGION BELOW,8741,5
GR3 READ SUBREGION MEETS,8747,5
GR3 READ SUBREGION EXCEEDS,8753,5
GR3 READ DISTRICT ACADEMIC WARNING,8759,5
GR3 READ DISTRICT BELOW,8765,5
GR3 READ DISTRICT MEETS,8771,5
GR3 READ DISTRICT EXCEEDS,8777,5
GR3 READ STATE ACADEMIC WARNING,8783,5
GR3 READ STATE BELOW,8789,5
GR3 READ STATE MEETS,8795,5
GR3 READ STATE EXCEEDS,8801,5
GR3 MATH SCHOOL ACADEMIC WARNING,8807,5
GR3 MATH SCHOOL BELOW,8813,5
GR3 MATH SCHOOL MEETS,8819,5
GR3 MATH SCHOOL EXCEEDS,8825,5
GR3 MATH SUBREGION ACADEMIC WARNING,8831,5
GR3 MATH SUBREGION BELOW,8837,5
GR3 MATH SUBREGION MEETS,8843,5
GR3 MATH SUBREGION EXCEEDS,8849,5
GR3 MATH DISTRICT ACADEMIC WARNING,8855,5
GR3 MATH DISTRICT BELOW,8861,5
GR3 MATH DISTRICT MEETS,8867,5
GR3 MATH DISTRICT EXCEEDS,8873,5
GR3 MATH STATE ACADEMIC WARNING,8879,5
GR3 MATH STATE BELOW,8885,5
GR3 MATH STATE MEETS,8891,5
GR3 MATH STATE EXCEEDS,8897,5
GR4 READ SCHOOL ACADEMIC WARNING,8903,5
GR4 READ SCHOOL BELOW,8909,5
GR4 READ SCHOOL MEETSS,8915,5
GR4 READ SCHOOL EXCEEDS,8921,5
GR4 READ SUBREGION ACADEMIC WARNING,8927,5
GR4 READ SUBREGION BELOW,8933,5
GR4 READ SUBREGION MEETS,8939,5
GR4 READ SUBREGION EXCEEDS,8945,5
GR4 READ DISTRICT ACADEMIC WARNING,8951,5
GR4 READ DISTRICT BELOW,8957,5
GR4 READ DISTRICT MEETS,8963,5
GR4 READ DISTRICT EXCEEDS,8969,5
GR4 READ STATE ACADEMIC WARNING,8975,5
GR4 READ STATE BELOW,8981,5
GR4 READ STATE MEETS,8987,5
GR4 READ STATE EXCEEDS,8993,5
GR4 MATH SCHOOL ACADEMIC WARNING,8999,5
GR4 MATH SCHOOL BELOW,9005,5
GR4 MATH SCHOOL MEETSS,9011,5
GR4 MATH SCHOOL EXCEEDS,9017,5
GR4 MATH SUBREGION ACADEMIC WARNING,9023,5
GR4 MATH SUBREGION BELOW,9029,5
GR4 MATH SUBREGION MEETS,9035,5
GR4 MATH SUBREGION EXCEEDS,9041,5
GR4 MATH DISTRICT ACADEMIC WARNING,9047,5
GR4 MATH DISTRICT BELOW,9053,5
GR4 MATH DISTRICT MEETS,9059,5
GR4 MATH DISTRICT EXCEEDS,9065,5
GR4 MATH STATE ACADEMIC WARNING,9071,5
GR4 MATH STATE BELOW,9077,5
GR4 MATH STATE MEETS,9083,5
GR4 MATH STATE EXCEEDS,9089,5
GR4 SCIE SCHOOL ACADEMIC WARNING,9095,5
GR4 SCIE SCHOOL BELOW,9101,5
GR4 SCIE SCHOOL MEETSS,9107,5
GR4 SCIE SCHOOL EXCEEDS,9113,5
GR4 SCIE SUBREGION ACADEMIC WARNING,9119,5
GR4 SCIE SUBREGION BELOW,9125,5
GR4 SCIE SUBREGION MEETS,9131,5
GR4 SCIE SUBREGION EXCEEDS,9137,5
GR4 SCIE DISTRICT ACADEMIC WARNING,9143,5
GR4 SCIE DISTRICT BELOW,9149,5
GR4 SCIE DISTRICT MEETS,9155,5
GR4 SCIE DISTRICT EXCEEDS,9161,5
GR4 SCIE STATE ACADEMIC WARNING,9167,5
GR4 SCIE STATE BELOW,9173,5
GR4 SCIE STATE MEETS,9179,5
GR4 SCIE STATE EXCEEDS,9185,5
GR4 READ SCHOOL ACADEMIC WARNING,9191,5
GR4 READ SCHOOL BELOW,9197,5
GR4 READ SCHOOL MEETSS,9203,5
GR4 READ SCHOOL EXCEEDS,9209,5
GR4 READ SUBREGION ACADEMIC WARNING,9215,5
GR4 READ SUBREGION BELOW,9221,5
GR4 READ SUBREGION MEETS,9227,5
GR4 READ SUBREGION EXCEEDS,9233,5
GR4 READ DISTRICT ACADEMIC WARNING,9239,5
GR4 READ DISTRICT BELOW,9245,5
GR4 READ DISTRICT MEETS,9251,5
GR4 READ DISTRICT EXCEEDS,9257,5
GR4 READ STATE ACADEMIC WARNING,9263,5
GR4 READ STATE BELOW,9269,5
GR4 READ STATE MEETS,9275,5
GR4 READ STATE EXCEEDS,9281,5
GR4 MATH SCHOOL ACADEMIC WARNING,9287,5
GR4 MATH SCHOOL BELOW,9293,5
GR4 MATH SCHOOL MEETSS,9299,5
GR4 MATH SCHOOL EXCEEDS,9305,5
GR4 MATH SUBREGION ACADEMIC WARNING,9311,5
GR4 MATH SUBREGION BELOW,9317,5
GR4 MATH SUBREGION MEETS,9323,5
GR4 MATH SUBREGION EXCEEDS,9329,5
GR4 MATH DISTRICT ACADEMIC WARNING,9335,5
GR4 MATH DISTRICT BELOW,9341,5
GR4 MATH DISTRICT MEETS,9347,5
GR4 MATH DISTRICT EXCEEDS,9353,5
GR4 MATH STATE ACADEMIC WARNING,9359,5
GR4 MATH STATE BELOW,9365,5
GR4 MATH STATE MEETS,9371,5
GR4 MATH STATE EXCEEDS,9377,5
GR4 SCIE SCHOOL ACADEMIC WARNING,9383,5
GR4 SCIE SCHOOL BELOW,9389,5
GR4 SCIE SCHOOL MEETSS,9395,5
GR4 SCIE SCHOOL EXCEEDS,9401,5
GR4 SCIE SUBREGION ACADEMIC WARNING,9407,5
GR4 SCIE SUBREGION BELOW,9413,5
GR4 SCIE SUBREGION MEETS,9419,5
GR4 SCIE SUBREGION EXCEEDS,9425,5
GR4 SCIE DISTRICT ACADEMIC WARNING,9431,5
GR4 SCIE DISTRICT BELOW,9437,5
GR4 SCIE DISTRICT MEETS,9443,5
GR4 SCIE DISTRICT EXCEEDS,9449,5
GR4 SCIE STATE ACADEMIC WARNING,9455,5
GR4 SCIE STATE BELOW,9461,5
GR4 SCIE STATE MEETS,9467,5
GR4 SCIE STATE EXCEEDS,9473,5
GR4 READ SCHOOL ACADEMIC WARNING,9479,5
GR4 READ SCHOOL BELOW,9485,5
GR4 READ SCHOOL MEETSS,9491,5
GR4 READ SCHOOL EXCEEDS,9497,5
GR4 READ SUBREGION ACADEMIC WARNING,9503,5
GR4 READ SUBREGION BELOW,9509,5
GR4 READ SUBREGION MEETS,9515,5
GR4 READ SUBREGION EXCEEDS,9521,5
GR4 READ DISTRICT ACADEMIC WARNING,9527,5
GR4 READ DISTRICT BELOW,9533,5
GR4 READ DISTRICT MEETS,9539,5
GR4 READ DISTRICT EXCEEDS,9545,5
GR4 READ STATE ACADEMIC WARNING,9551,5
GR4 READ STATE BELOW,9557,5
GR4 READ STATE MEETS,9563,5
GR4 READ STATE EXCEEDS,9569,5
GR4 MATH SCHOOL ACADEMIC WARNING,9575,5
GR4 MATH SCHOOL BELOW,9581,5
GR4 MATH SCHOOL MEETSS,9587,5
GR4 MATH SCHOOL EXCEEDS,9593,5
GR4 MATH SUBREGION ACADEMIC WARNING,9599,5
GR4 MATH SUBREGION BELOW,9605,5
GR4 MATH SUBREGION MEETS,9611,5
GR4 MATH SUBREGION EXCEEDS,9617,5
GR4 MATH DISTRICT ACADEMIC WARNING,9623,5
GR4 MATH DISTRICT BELOW,9629,5
GR4 MATH DISTRICT MEETS,9635,5
GR4 MATH DISTRICT EXCEEDS,9641,5
GR4 MATH STATE ACADEMIC WARNING,9647,5
GR4 MATH STATE BELOW,9653,5
GR4 MATH STATE MEETS,9659,5
GR4 MATH STATE EXCEEDS,9665,5
GR4 SCIE SCHOOL ACADEMIC WARNING,9671,5
GR4 SCIE SCHOOL BELOW,9677,5
GR4 SCIE SCHOOL MEETSS,9683,5
GR4 SCIE SCHOOL EXCEEDS,9689,5
GR4 SCIE SUBREGION ACADEMIC WARNING,9695,5
GR4 SCIE SUBREGION BELOW,9701,5
GR4 SCIE SUBREGION MEETS,9707,5
GR4 SCIE SUBREGION EXCEEDS,9713,5
GR4 SCIE DISTRICT ACADEMIC WARNING,9719,5
GR4 SCIE DISTRICT BELOW,9725,5
GR4 SCIE DISTRICT MEETS,9731,5
GR4 SCIE DISTRICT EXCEEDS,9737,5
GR4 SCIE STATE ACADEMIC WARNING,9743,5
GR4 SCIE STATE BELOW,9749,5
GR4 SCIE STATE MEETS,9755,5
GR4 SCIE STATE EXCEEDS,9761,5
GR4 READ SCHOOL ACADEMIC WARNING,9767,5
GR4 READ SCHOOL BELOW,9773,5
GR4 READ SCHOOL MEETSS,9779,5
GR4 READ SCHOOL EXCEEDS,9785,5
GR4 READ SUBREGION ACADEMIC WARNING,9791,5
GR4 READ SUBREGION BELOW,9797,5
GR4 READ SUBREGION MEETS,9803,5
GR4 READ SUBREGION EXCEEDS,9809,5
GR4 READ DISTRICT ACADEMIC WARNING,9815,5
GR4 READ DISTRICT BELOW,9821,5
GR4 READ DISTRICT MEETS,9827,5
GR4 READ DISTRICT EXCEEDS,9833,5
GR4 READ STATE ACADEMIC WARNING,9839,5
GR4 READ STATE BELOW,9845,5
GR4 READ STATE MEETS,9851,5
GR4 READ STATE EXCEEDS,9857,5
GR4 MATH SCHOOL ACADEMIC WARNING,9863,5
GR4 MATH SCHOOL BELOW,9869,5
GR4 MATH SCHOOL MEETSS,9875,5
GR4 MATH SCHOOL EXCEEDS,9881,5
GR4 MATH SUBREGION ACADEMIC WARNING,9887,5
GR4 MATH SUBREGION BELOW,9893,5
GR4 MATH SUBREGION MEETS,9899,5
GR4 MATH SUBREGION EXCEEDS,9905,5
GR4 MATH DISTRICT ACADEMIC WARNING,9911,5
GR4 MATH DISTRICT BELOW,9917,5
GR4 MATH DISTRICT MEETS,9923,5
GR4 MATH DISTRICT EXCEEDS,9929,5
GR4 MATH STATE ACADEMIC WARNING,9935,5
GR4 MATH STATE BELOW,9941,5
GR4 MATH STATE MEETS,9947,5
GR4 MATH STATE EXCEEDS,9953,5
GR4 SCIE SCHOOL ACADEMIC WARNING,9959,5
GR4 SCIE SCHOOL BELOW,9965,5
GR4 SCIE SCHOOL MEETSS,9971,5
