column,start,length
"GR5 READ STATE MEETS (ISAT,FEMALE)",9139,5
"GR5 READ STATE EXCEEDS (ISAT,FEMALE)",9145,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,FEMALE)",9151,5
"GR5 MATH SCHOOL BELOW (ISAT,FEMALE)",9157,5
"GR5 MATH SCHOOL MEETSS (ISAT,FEMALE)",9163,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,FEMALE)",9169,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,FEMALE)",9175,5
"GR5 MATH SUBREGION BELOW (ISAT,FEMALE)",9181,5
"GR5 MATH SUBREGION MEETS (ISAT,FEMALE)",9187,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,FEMALE)",9193,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,FEMALE)",9199,5
"GR5 MATH DISTRICT BELOW (ISAT,FEMALE)",9205,5
"GR5 MATH DISTRICT MEETS (ISAT,FEMALE)",9211,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,FEMALE)",9217,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,FEMALE)",9223,5
"GR5 MATH STATE BELOW (ISAT,FEMALE)",9229,5
"GR5 MATH STATE MEETS (ISAT,FEMALE)",9235,5
"GR5 MATH STATE EXCEEDS (ISAT,FEMALE)",9241,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,WHITE)",9247,5
"GR5 READ SCHOOL BELOW (ISAT,WHITE)",9253,5
"GR5 READ SCHOOL MEETSS (ISAT,WHITE)",9259,5
"GR5 READ SCHOOL EXCEEDS (ISAT,WHITE)",9265,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,WHITE)",9271,5
"GR5 READ SUBREGION BELOW (ISAT,WHITE)",9277,5
"GR5 READ SUBREGION MEETS (ISAT,WHITE)",9283,5
"GR5 READ SUBREGION EXCEEDS (ISAT,WHITE)",9289,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,WHITE)",9295,5
"GR5 READ DISTRICT BELOW (ISAT,WHITE)",9301,5
"GR5 READ DISTRICT MEETS (ISAT,WHITE)",9307,5
"GR5 READ DISTRICT EXCEEDS (ISAT,WHITE)",9313,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,WHITE)",9319,5
"GR5 READ STATE BELOW (ISAT,WHITE)",9325,5
"GR5 READ STATE MEETS (ISAT,WHITE)",9331,5
"GR5 READ STATE EXCEEDS (ISAT,WHITE)",9337,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,WHITE)",9343,5
"GR5 MATH SCHOOL BELOW (ISAT,WHITE)",9349,5
"GR5 MATH SCHOOL MEETSS (ISAT,WHITE)",9355,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,WHITE)",9361,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,WHITE)",9367,5
"GR5 MATH SUBREGION BELOW (ISAT,WHITE)",9373,5
"GR5 MATH SUBREGION MEETS (ISAT,WHITE)",9379,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,WHITE)",9385,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,WHITE)",9391,5
"GR5 MATH DISTRICT BELOW (ISAT,WHITE)",9397,5
"GR5 MATH DISTRICT MEETS (ISAT,WHITE)",9403,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,WHITE)",9409,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,WHITE)",9415,5
"GR5 MATH STATE BELOW (ISAT,WHITE)",9421,5
"GR5 MATH STATE MEETS (ISAT,WHITE)",9427,5
"GR5 MATH STATE EXCEEDS (ISAT,WHITE)",9433,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,BLACK)",9439,5
"GR5 READ SCHOOL BELOW (ISAT,BLACK)",9445,5
"GR5 READ SCHOOL MEETSS (ISAT,BLACK)",9451,5
"GR5 READ SCHOOL EXCEEDS (ISAT,BLACK)",9457,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,BLACK)",9463,5
"GR5 READ SUBREGION BELOW (ISAT,BLACK)",9469,5
"GR5 READ SUBREGION MEETS (ISAT,BLACK)",9475,5
"GR5 READ SUBREGION EXCEEDS (ISAT,BLACK)",9481,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,BLACK)",9487,5
"GR5 READ DISTRICT BELOW (ISAT,BLACK)",9493,5
"GR5 READ DISTRICT MEETS (ISAT,BLACK)",9499,5
"GR5 READ DISTRICT EXCEEDS (ISAT,BLACK)",9505,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,BLACK)",9511,5
"GR5 READ STATE BELOW (ISAT,BLACK)",9517,5
"GR5 READ STATE MEETS (ISAT,BLACK)",9523,5
"GR5 READ STATE EXCEEDS (ISAT,BLACK)",9529,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,BLACK)",9535,5
"GR5 MATH SCHOOL BELOW (ISAT,BLACK)",9541,5
"GR5 MATH SCHOOL MEETSS (ISAT,BLACK)",9547,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,BLACK)",9553,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,BLACK)",9559,5
"GR5 MATH SUBREGION BELOW (ISAT,BLACK)",9565,5
"GR5 MATH SUBREGION MEETS (ISAT,BLACK)",9571,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,BLACK)",9577,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,BLACK)",9583,5
"GR5 MATH DISTRICT BELOW (ISAT,BLACK)",9589,5
"GR5 MATH DISTRICT MEETS (ISAT,BLACK)",9595,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,BLACK)",9601,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,BLACK)",9607,5
"GR5 MATH STATE BELOW (ISAT,BLACK)",9613,5
"GR5 MATH STATE MEETS (ISAT,BLACK)",9619,5
"GR5 MATH STATE EXCEEDS (ISAT,BLACK)",9625,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,HISPANIC)",9631,5
"GR5 READ SCHOOL BELOW (ISAT,HISPANIC)",9637,5
"GR5 READ SCHOOL MEETSS (ISAT,HISPANIC)",9643,5
"GR5 READ SCHOOL EXCEEDS (ISAT,HISPANIC)",9649,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,HISPANIC)",9655,5
"GR5 READ SUBREGION BELOW (ISAT,HISPANIC)",9661,5
"GR5 READ SUBREGION MEETS (ISAT,HISPANIC)",9667,5
"GR5 READ SUBREGION EXCEEDS (ISAT,HISPANIC)",9673,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,HISPANIC)",9679,5
"GR5 READ DISTRICT BELOW (ISAT,HISPANIC)",9685,5
"GR5 READ DISTRICT MEETS (ISAT,HISPANIC)",9691,5
"GR5 READ DISTRICT EXCEEDS (ISAT,HISPANIC)",9697,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,HISPANIC)",9703,5
"GR5 READ STATE BELOW (ISAT,HISPANIC)",9709,5
"GR5 READ STATE MEETS (ISAT,HISPANIC)",9715,5
"GR5 READ STATE EXCEEDS (ISAT,HISPANIC)",9721,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,HISPANIC)",9727,5
"GR5 MATH SCHOOL BELOW (ISAT,HISPANIC)",9733,5
"GR5 MATH SCHOOL MEETSS (ISAT,HISPANIC)",9739,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,HISPANIC)",9745,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,HISPANIC)",9751,5
"GR5 MATH SUBREGION BELOW (ISAT,HISPANIC)",9757,5
"GR5 MATH SUBREGION MEETS (ISAT,HISPANIC)",9763,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,HISPANIC)",9769,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,HISPANIC)",9775,5
"GR5 MATH DISTRICT BELOW (ISAT,HISPANIC)",9781,5
"GR5 MATH DISTRICT MEETS (ISAT,HISPANIC)",9787,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,HISPANIC)",9793,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,HISPANIC)",9799,5
"GR5 MATH STATE BELOW (ISAT,HISPANIC)",9805,5
"GR5 MATH STATE MEETS (ISAT,HISPANIC)",9811,5
"GR5 MATH STATE EXCEEDS (ISAT,HISPANIC)",9817,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,ASIAN)",9823,5
"GR5 READ SCHOOL BELOW (ISAT,ASIAN)",9829,5
"GR5 READ SCHOOL MEETSS (ISAT,ASIAN)",9835,5
"GR5 READ SCHOOL EXCEEDS (ISAT,ASIAN)",9841,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,ASIAN)",9847,5
"GR5 READ SUBREGION BELOW (ISAT,ASIAN)",9853,5
"GR5 READ SUBREGION MEETS (ISAT,ASIAN)",9859,5
"GR5 READ SUBREGION EXCEEDS (ISAT,ASIAN)",9865,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,ASIAN)",9871,5
"GR5 READ DISTRICT BELOW (ISAT,ASIAN)",9877,5
"GR5 READ DISTRICT MEETS (ISAT,ASIAN)",9883,5
"GR5 READ DISTRICT EXCEEDS (ISAT,ASIAN)",9889,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,ASIAN)",9895,5
"GR5 READ STATE BELOW (ISAT,ASIAN)",9901,5
"GR5 READ STATE MEETS (ISAT,ASIAN)",9907,5
"GR5 READ STATE EXCEEDS (ISAT,ASIAN)",9913,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,ASIAN)",9919,5
"GR5 MATH SCHOOL BELOW (ISAT,ASIAN)",9925,5
"GR5 MATH SCHOOL MEETSS (ISAT,ASIAN)",9931,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,ASIAN)",9937,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,ASIAN)",9943,5
"GR5 MATH SUBREGION BELOW (ISAT,ASIAN)",9949,5
"GR5 MATH SUBREGION MEETS (ISAT,ASIAN)",9955,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,ASIAN)",9961,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,ASIAN)",9967,5
"GR5 MATH DISTRICT BELOW (ISAT,ASIAN)",9973,5
"GR5 MATH DISTRICT MEETS (ISAT,ASIAN)",9979,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,ASIAN)",9985,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,ASIAN)",9991,5
"GR5 MATH STATE BELOW (ISAT,ASIAN)",9997,5
"GR5 MATH STATE MEETS (ISAT,ASIAN)",10003,5
"GR5 MATH STATE EXCEEDS (ISAT,ASIAN)",10009,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",10015,5
"GR5 READ SCHOOL BELOW (ISAT,NATIVE AMERICAN)",10021,5
"GR5 READ SCHOOL MEETSS (ISAT,NATIVE AMERICAN)",10027,5
"GR5 READ SCHOOL EXCEEDS (ISAT,NATIVE AMERICAN)",10033,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",10039,5
"GR5 READ SUBREGION BELOW (ISAT,NATIVE AMERICAN)",10045,5
"GR5 READ SUBREGION MEETS (ISAT,NATIVE AMERICAN)",10051,5
"GR5 READ SUBREGION EXCEEDS (ISAT,NATIVE AMERICAN)",10057,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",10063,5
"GR5 READ DISTRICT BELOW (ISAT,NATIVE AMERICAN)",10069,5
"GR5 READ DISTRICT MEETS (ISAT,NATIVE AMERICAN)",10075,5
"GR5 READ DISTRICT EXCEEDS (ISAT,NATIVE AMERICAN)",10081,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",10087,5
"GR5 READ STATE BELOW (ISAT,NATIVE AMERICAN)",10093,5
"GR5 READ STATE MEETS (ISAT,NATIVE AMERICAN)",10099,5
"GR5 READ STATE EXCEEDS (ISAT,NATIVE AMERICAN)",10105,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",10111,5
"GR5 MATH SCHOOL BELOW (ISAT,NATIVE AMERICAN)",10117,5
"GR5 MATH SCHOOL MEETSS (ISAT,NATIVE AMERICAN)",10123,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,NATIVE AMERICAN)",10129,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",10135,5
"GR5 MATH SUBREGION BELOW (ISAT,NATIVE AMERICAN)",10141,5
"GR5 MATH SUBREGION MEETS (ISAT,NATIVE AMERICAN)",10147,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,NATIVE AMERICAN)",10153,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",10159,5
"GR5 MATH DISTRICT BELOW (ISAT,NATIVE AMERICAN)",10165,5
"GR5 MATH DISTRICT MEETS (ISAT,NATIVE AMERICAN)",10171,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,NATIVE AMERICAN)",10177,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",10183,5
"GR5 MATH STATE BELOW (ISAT,NATIVE AMERICAN)",10189,5
"GR5 MATH STATE MEETS (ISAT,NATIVE AMERICAN)",10195,5
"GR5 MATH STATE EXCEEDS (ISAT,NATIVE AMERICAN)",10201,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,MULTIRACIAL)",10207,5
"GR5 READ SCHOOL BELOW (ISAT,MULTIRACIAL)",10213,5
"GR5 READ SCHOOL MEETSS (ISAT,MULTIRACIAL)",10219,5
"GR5 READ SCHOOL EXCEEDS (ISAT,MULTIRACIAL)",10225,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,MULTIRACIAL)",10231,5
"GR5 READ SUBREGION BELOW (ISAT,MULTIRACIAL)",10237,5
"GR5 READ SUBREGION MEETS (ISAT,MULTIRACIAL)",10243,5
"GR5 READ SUBREGION EXCEEDS (ISAT,MULTIRACIAL)",10249,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,MULTIRACIAL)",10255,5
"GR5 READ DISTRICT BELOW (ISAT,MULTIRACIAL)",10261,5
"GR5 READ DISTRICT MEETS (ISAT,MULTIRACIAL)",10267,5
"GR5 READ DISTRICT EXCEEDS (ISAT,MULTIRACIAL)",10273,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,MULTIRACIAL)",10279,5
"GR5 READ STATE BELOW (ISAT,MULTIRACIAL)",10285,5
"GR5 READ STATE MEETS (ISAT,MULTIRACIAL)",10291,5
"GR5 READ STATE EXCEEDS (ISAT,MULTIRACIAL)",10297,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,MULTIRACIAL)",10303,5
"GR5 MATH SCHOOL BELOW (ISAT,MULTIRACIAL)",10309,5
"GR5 MATH SCHOOL MEETSS (ISAT,MULTIRACIAL)",10315,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,MULTIRACIAL)",10321,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,MULTIRACIAL)",10327,5
"GR5 MATH SUBREGION BELOW (ISAT,MULTIRACIAL)",10333,5
"GR5 MATH SUBREGION MEETS (ISAT,MULTIRACIAL)",10339,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,MULTIRACIAL)",10345,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,MULTIRACIAL)",10351,5
"GR5 MATH DISTRICT BELOW (ISAT,MULTIRACIAL)",10357,5
"GR5 MATH DISTRICT MEETS (ISAT,MULTIRACIAL)",10363,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,MULTIRACIAL)",10369,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,MULTIRACIAL)",10375,5
"GR5 MATH STATE BELOW (ISAT,MULTIRACIAL)",10381,5
"GR5 MATH STATE MEETS (ISAT,MULTIRACIAL)",10387,5
"GR5 MATH STATE EXCEEDS (ISAT,MULTIRACIAL)",10393,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,LEP)",10399,5
"GR5 READ SCHOOL BELOW (ISAT,LEP)",10405,5
"GR5 READ SCHOOL MEETSS (ISAT,LEP)",10411,5
"GR5 READ SCHOOL EXCEEDS (ISAT,LEP)",10417,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,LEP)",10423,5
"GR5 READ SUBREGION BELOW (ISAT,LEP)",10429,5
"GR5 READ SUBREGION MEETS (ISAT,LEP)",10435,5
"GR5 READ SUBREGION EXCEEDS (ISAT,LEP)",10441,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,LEP)",10447,5
"GR5 READ DISTRICT BELOW (ISAT,LEP)",10453,5
"GR5 READ DISTRICT MEETS (ISAT,LEP)",10459,5
"GR5 READ DISTRICT EXCEEDS (ISAT,LEP)",10465,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,LEP)",10471,5
"GR5 READ STATE BELOW (ISAT,LEP)",10477,5
"GR5 READ STATE MEETS (ISAT,LEP)",10483,5
"GR5 READ STATE EXCEEDS (ISAT,LEP)",10489,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,LEP)",10495,5
"GR5 MATH SCHOOL BELOW (ISAT,LEP)",10501,5
"GR5 MATH SCHOOL MEETSS (ISAT,LEP)",10507,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,LEP)",10513,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,LEP)",10519,5
"GR5 MATH SUBREGION BELOW (ISAT,LEP)",10525,5
"GR5 MATH SUBREGION MEETS (ISAT,LEP)",10531,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,LEP)",10537,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,LEP)",10543,5
"GR5 MATH DISTRICT BELOW (ISAT,LEP)",10549,5
"GR5 MATH DISTRICT MEETS (ISAT,LEP)",10555,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,LEP)",10561,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,LEP)",10567,5
"GR5 MATH STATE BELOW (ISAT,LEP)",10573,5
"GR5 MATH STATE MEETS (ISAT,LEP)",10579,5
"GR5 MATH STATE EXCEEDS (ISAT,LEP)",10585,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",10591,5
"GR5 READ SCHOOL BELOW (ISAT,MIGRANT)",10597,5
"GR5 READ SCHOOL MEETSS (ISAT,MIGRANT)",10603,5
"GR5 READ SCHOOL EXCEEDS (ISAT,MIGRANT)",10609,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",10615,5
"GR5 READ SUBREGION BELOW (ISAT,MIGRANT)",10621,5
"GR5 READ SUBREGION MEETS (ISAT,MIGRANT)",10627,5
"GR5 READ SUBREGION EXCEEDS (ISAT,MIGRANT)",10633,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",10639,5
"GR5 READ DISTRICT BELOW (ISAT,MIGRANT)",10645,5
"GR5 READ DISTRICT MEETS (ISAT,MIGRANT)",10651,5
"GR5 READ DISTRICT EXCEEDS (ISAT,MIGRANT)",10657,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,MIGRANT)",10663,5
"GR5 READ STATE BELOW (ISAT,MIGRANT)",10669,5
"GR5 READ STATE MEETS (ISAT,MIGRANT)",10675,5
"GR5 READ STATE EXCEEDS (ISAT,MIGRANT)",10681,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",10687,5
"GR5 MATH SCHOOL BELOW (ISAT,MIGRANT)",10693,5
"GR5 MATH SCHOOL MEETSS (ISAT,MIGRANT)",10699,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,MIGRANT)",10705,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",10711,5
"GR5 MATH SUBREGION BELOW (ISAT,MIGRANT)",10717,5
"GR5 MATH SUBREGION MEETS (ISAT,MIGRANT)",10723,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,MIGRANT)",10729,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",10735,5
"GR5 MATH DISTRICT BELOW (ISAT,MIGRANT)",10741,5
"GR5 MATH DISTRICT MEETS (ISAT,MIGRANT)",10747,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,MIGRANT)",10753,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,MIGRANT)",10759,5
"GR5 MATH STATE BELOW (ISAT,MIGRANT)",10765,5
"GR5 MATH STATE MEETS (ISAT,MIGRANT)",10771,5
"GR5 MATH STATE EXCEEDS (ISAT,MIGRANT)",10777,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,IEP)",10783,5
"GR5 READ SCHOOL BELOW (ISAT,IEP)",10789,5
"GR5 READ SCHOOL MEETSS (ISAT,IEP)",10795,5
"GR5 READ SCHOOL EXCEEDS (ISAT,IEP)",10801,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,IEP)",10807,5
"GR5 READ SUBREGION BELOW (ISAT,IEP)",10813,5
"GR5 READ SUBREGION MEETS (ISAT,IEP)",10819,5
"GR5 READ SUBREGION EXCEEDS (ISAT,IEP)",10825,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,IEP)",10831,5
"GR5 READ DISTRICT BELOW (ISAT,IEP)",10837,5
"GR5 READ DISTRICT MEETS (ISAT,IEP)",10843,5
"GR5 READ DISTRICT EXCEEDS (ISAT,IEP)",10849,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,IEP)",10855,5
"GR5 READ STATE BELOW (ISAT,IEP)",10861,5
"GR5 READ STATE MEETS (ISAT,IEP)",10867,5
"GR5 READ STATE EXCEEDS (ISAT,IEP)",10873,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,IEP)",10879,5
"GR5 MATH SCHOOL BELOW (ISAT,IEP)",10885,5
"GR5 MATH SCHOOL MEETSS (ISAT,IEP)",10891,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,IEP)",10897,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,IEP)",10903,5
"GR5 MATH SUBREGION BELOW (ISAT,IEP)",10909,5
"GR5 MATH SUBREGION MEETS (ISAT,IEP)",10915,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,IEP)",10921,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,IEP)",10927,5
"GR5 MATH DISTRICT BELOW (ISAT,IEP)",10933,5
"GR5 MATH DISTRICT MEETS (ISAT,IEP)",10939,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,IEP)",10945,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,IEP)",10951,5
"GR5 MATH STATE BELOW (ISAT,IEP)",10957,5
"GR5 MATH STATE MEETS (ISAT,IEP)",10963,5
"GR5 MATH STATE EXCEEDS (ISAT,IEP)",10969,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,NON-IEP)",10975,5
"GR5 READ SCHOOL BELOW (ISAT,NON-IEP)",10981,5
"GR5 READ SCHOOL MEETSS (ISAT,NON-IEP)",10987,5
"GR5 READ SCHOOL EXCEEDS (ISAT,NON-IEP)",10993,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,NON-IEP)",10999,5
"GR5 READ SUBREGION BELOW (ISAT,NON-IEP)",11005,5
"GR5 READ SUBREGION MEETS (ISAT,NON-IEP)",11011,5
"GR5 READ SUBREGION EXCEEDS (ISAT,NON-IEP)",11017,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,NON-IEP)",11023,5
"GR5 READ DISTRICT BELOW (ISAT,NON-IEP)",11029,5
"GR5 READ DISTRICT MEETS (ISAT,NON-IEP)",11035,5
"GR5 READ DISTRICT EXCEEDS (ISAT,NON-IEP)",11041,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,NON-IEP)",11047,5
"GR5 READ STATE BELOW (ISAT,NON-IEP)",11053,5
"GR5 READ STATE MEETS (ISAT,NON-IEP)",11059,5
"GR5 READ STATE EXCEEDS (ISAT,NON-IEP)",11065,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,NON-IEP)",11071,5
"GR5 MATH SCHOOL BELOW (ISAT,NON-IEP)",11077,5
"GR5 MATH SCHOOL MEETSS (ISAT,NON-IEP)",11083,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,NON-IEP)",11089,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,NON-IEP)",11095,5
"GR5 MATH SUBREGION BELOW (ISAT,NON-IEP)",11101,5
"GR5 MATH SUBREGION MEETS (ISAT,NON-IEP)",11107,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,NON-IEP)",11113,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,NON-IEP)",11119,5
"GR5 MATH DISTRICT BELOW (ISAT,NON-IEP)",11125,5
"GR5 MATH DISTRICT MEETS (ISAT,NON-IEP)",11131,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,NON-IEP)",11137,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,NON-IEP)",11143,5
"GR5 MATH STATE BELOW (ISAT,NON-IEP)",11149,5
"GR5 MATH STATE MEETS (ISAT,NON-IEP)",11155,5
"GR5 MATH STATE EXCEEDS (ISAT,NON-IEP)",11161,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",11167,5
"GR5 READ SCHOOL BELOW (ISAT,LOW INCOME)",11173,5
"GR5 READ SCHOOL MEETSS (ISAT,LOW INCOME)",11179,5
"GR5 READ SCHOOL EXCEEDS (ISAT,LOW INCOME)",11185,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",11191,5
"GR5 READ SUBREGION BELOW (ISAT,LOW INCOME)",11197,5
"GR5 READ SUBREGION MEETS (ISAT,LOW INCOME)",11203,5
"GR5 READ SUBREGION EXCEEDS (ISAT,LOW INCOME)",11209,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",11215,5
"GR5 READ DISTRICT BELOW (ISAT,LOW INCOME)",11221,5
"GR5 READ DISTRICT MEETS (ISAT,LOW INCOME)",11227,5
"GR5 READ DISTRICT EXCEEDS (ISAT,LOW INCOME)",11233,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,LOW INCOME)",11239,5
"GR5 READ STATE BELOW (ISAT,LOW INCOME)",11245,5
"GR5 READ STATE MEETS (ISAT,LOW INCOME)",11251,5
"GR5 READ STATE EXCEEDS (ISAT,LOW INCOME)",11257,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",11263,5
"GR5 MATH SCHOOL BELOW (ISAT,LOW INCOME)",11269,5
"GR5 MATH SCHOOL MEETSS (ISAT,LOW INCOME)",11275,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,LOW INCOME)",11281,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",11287,5
"GR5 MATH SUBREGION BELOW (ISAT,LOW INCOME)",11293,5
"GR5 MATH SUBREGION MEETS (ISAT,LOW INCOME)",11299,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,LOW INCOME)",11305,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",11311,5
"GR5 MATH DISTRICT BELOW (ISAT,LOW INCOME)",11317,5
"GR5 MATH DISTRICT MEETS (ISAT,LOW INCOME)",11323,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,LOW INCOME)",11329,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,LOW INCOME)",11335,5
