column,start,length
"GR5 READ DISTRICT BELOW (ISAT,WHITE)",12315,5
"GR5 READ DISTRICT MEETS (ISAT,WHITE)",12321,5
"GR5 READ DISTRICT EXCEEDS (ISAT,WHITE)",12327,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,WHITE)",12333,5
"GR5 READ STATE BELOW (ISAT,WHITE)",12339,5
"GR5 READ STATE MEETS (ISAT,WHITE)",12345,5
"GR5 READ STATE EXCEEDS (ISAT,WHITE)",12351,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,WHITE)",12357,5
"GR5 MATH SCHOOL BELOW (ISAT,WHITE)",12363,5
"GR5 MATH SCHOOL MEETSS (ISAT,WHITE)",12369,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,WHITE)",12375,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,WHITE)",12381,5
"GR5 MATH SUBREGION BELOW (ISAT,WHITE)",12387,5
"GR5 MATH SUBREGION MEETS (ISAT,WHITE)",12393,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,WHITE)",12399,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,WHITE)",12405,5
"GR5 MATH DISTRICT BELOW (ISAT,WHITE)",12411,5
"GR5 MATH DISTRICT MEETS (ISAT,WHITE)",12417,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,WHITE)",12423,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,WHITE)",12429,5
"GR5 MATH STATE BELOW (ISAT,WHITE)",12435,5
"GR5 MATH STATE MEETS (ISAT,WHITE)",12441,5
"GR5 MATH STATE EXCEEDS (ISAT,WHITE)",12447,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,WHITE)",12453,5
"GR5 WRITING SCHOOL BELOW (ISAT,WHITE)",12459,5
"GR5 WRITING SCHOOL MEETSS (ISAT,WHITE)",12465,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,WHITE)",12471,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,WHITE)",12477,5
"GR5 WRITING SUBREGION BELOW (ISAT,WHITE)",12483,5
"GR5 WRITING SUBREGION MEETS (ISAT,WHITE)",12489,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,WHITE)",12495,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,WHITE)",12501,5
"GR5 WRITING DISTRICT BELOW (ISAT,WHITE)",12507,5
"GR5 WRITING DISTRICT MEETS (ISAT,WHITE)",12513,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,WHITE)",12519,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,WHITE)",12525,5
"GR5 WRITING STATE BELOW (ISAT,WHITE)",12531,5
"GR5 WRITING STATE MEETS (ISAT,WHITE)",12537,5
"GR5 WRITING STATE EXCEEDS (ISAT,WHITE)",12543,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,BLACK)",12549,5
"GR5 READ SCHOOL BELOW (ISAT,BLACK)",12555,5
"GR5 READ SCHOOL MEETSS (ISAT,BLACK)",12561,5
"GR5 READ SCHOOL EXCEEDS (ISAT,BLACK)",12567,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,BLACK)",12573,5
"GR5 READ SUBREGION BELOW (ISAT,BLACK)",12579,5
"GR5 READ SUBREGION MEETS (ISAT,BLACK)",12585,5
"GR5 READ SUBREGION EXCEEDS (ISAT,BLACK)",12591,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,BLACK)",12597,5
"GR5 READ DISTRICT BELOW (ISAT,BLACK)",12603,5
"GR5 READ DISTRICT MEETS (ISAT,BLACK)",12609,5
"GR5 READ DISTRICT EXCEEDS (ISAT,BLACK)",12615,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,BLACK)",12621,5
"GR5 READ STATE BELOW (ISAT,BLACK)",12627,5
"GR5 READ STATE MEETS (ISAT,BLACK)",12633,5
"GR5 READ STATE EXCEEDS (ISAT,BLACK)",12639,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,BLACK)",12645,5
"GR5 MATH SCHOOL BELOW (ISAT,BLACK)",12651,5
"GR5 MATH SCHOOL MEETSS (ISAT,BLACK)",12657,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,BLACK)",12663,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,BLACK)",12669,5
"GR5 MATH SUBREGION BELOW (ISAT,BLACK)",12675,5
"GR5 MATH SUBREGION MEETS (ISAT,BLACK)",12681,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,BLACK)",12687,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,BLACK)",12693,5
"GR5 MATH DISTRICT BELOW (ISAT,BLACK)",12699,5
"GR5 MATH DISTRICT MEETS (ISAT,BLACK)",12705,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,BLACK)",12711,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,BLACK)",12717,5
"GR5 MATH STATE BELOW (ISAT,BLACK)",12723,5
"GR5 MATH STATE MEETS (ISAT,BLACK)",12729,5
"GR5 MATH STATE EXCEEDS (ISAT,BLACK)",12735,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,BLACK)",12741,5
"GR5 WRITING SCHOOL BELOW (ISAT,BLACK)",12747,5
"GR5 WRITING SCHOOL MEETSS (ISAT,BLACK)",12753,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,BLACK)",12759,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,BLACK)",12765,5
"GR5 WRITING SUBREGION BELOW (ISAT,BLACK)",12771,5
"GR5 WRITING SUBREGION MEETS (ISAT,BLACK)",12777,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,BLACK)",12783,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,BLACK)",12789,5
"GR5 WRITING DISTRICT BELOW (ISAT,BLACK)",12795,5
"GR5 WRITING DISTRICT MEETS (ISAT,BLACK)",12801,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,BLACK)",12807,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,BLACK)",12813,5
"GR5 WRITING STATE BELOW (ISAT,BLACK)",12819,5
"GR5 WRITING STATE MEETS (ISAT,BLACK)",12825,5
"GR5 WRITING STATE EXCEEDS (ISAT,BLACK)",12831,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,HISPANIC)",12837,5
"GR5 READ SCHOOL BELOW (ISAT,HISPANIC)",12843,5
"GR5 READ SCHOOL MEETSS (ISAT,HISPANIC)",12849,5
"GR5 READ SCHOOL EXCEEDS (ISAT,HISPANIC)",12855,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,HISPANIC)",12861,5
"GR5 READ SUBREGION BELOW (ISAT,HISPANIC)",12867,5
"GR5 READ SUBREGION MEETS (ISAT,HISPANIC)",12873,5
"GR5 READ SUBREGION EXCEEDS (ISAT,HISPANIC)",12879,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,HISPANIC)",12885,5
"GR5 READ DISTRICT BELOW (ISAT,HISPANIC)",12891,5
"GR5 READ DISTRICT MEETS (ISAT,HISPANIC)",12897,5
"GR5 READ DISTRICT EXCEEDS (ISAT,HISPANIC)",12903,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,HISPANIC)",12909,5
"GR5 READ STATE BELOW (ISAT,HISPANIC)",12915,5
"GR5 READ STATE MEETS (ISAT,HISPANIC)",12921,5
"GR5 READ STATE EXCEEDS (ISAT,HISPANIC)",12927,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,HISPANIC)",12933,5
"GR5 MATH SCHOOL BELOW (ISAT,HISPANIC)",12939,5
"GR5 MATH SCHOOL MEETSS (ISAT,HISPANIC)",12945,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,HISPANIC)",12951,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,HISPANIC)",12957,5
"GR5 MATH SUBREGION BELOW (ISAT,HISPANIC)",12963,5
"GR5 MATH SUBREGION MEETS (ISAT,HISPANIC)",12969,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,HISPANIC)",12975,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,HISPANIC)",12981,5
"GR5 MATH DISTRICT BELOW (ISAT,HISPANIC)",12987,5
"GR5 MATH DISTRICT MEETS (ISAT,HISPANIC)",12993,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,HISPANIC)",12999,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,HISPANIC)",13005,5
"GR5 MATH STATE BELOW (ISAT,HISPANIC)",13011,5
"GR5 MATH STATE MEETS (ISAT,HISPANIC)",13017,5
"GR5 MATH STATE EXCEEDS (ISAT,HISPANIC)",13023,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,HISPANIC)",13029,5
"GR5 WRITING SCHOOL BELOW (ISAT,HISPANIC)",13035,5
"GR5 WRITING SCHOOL MEETSS (ISAT,HISPANIC)",13041,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,HISPANIC)",13047,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,HISPANIC)",13053,5
"GR5 WRITING SUBREGION BELOW (ISAT,HISPANIC)",13059,5
"GR5 WRITING SUBREGION MEETS (ISAT,HISPANIC)",13065,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,HISPANIC)",13071,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,HISPANIC)",13077,5
"GR5 WRITING DISTRICT BELOW (ISAT,HISPANIC)",13083,5
"GR5 WRITING DISTRICT MEETS (ISAT,HISPANIC)",13089,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,HISPANIC)",13095,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,HISPANIC)",13101,5
"GR5 WRITING STATE BELOW (ISAT,HISPANIC)",13107,5
"GR5 WRITING STATE MEETS (ISAT,HISPANIC)",13113,5
"GR5 WRITING STATE EXCEEDS (ISAT,HISPANIC)",13119,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,ASIAN)",13125,5
"GR5 READ SCHOOL BELOW (ISAT,ASIAN)",13131,5
"GR5 READ SCHOOL MEETSS (ISAT,ASIAN)",13137,5
"GR5 READ SCHOOL EXCEEDS (ISAT,ASIAN)",13143,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,ASIAN)",13149,5
"GR5 READ SUBREGION BELOW (ISAT,ASIAN)",13155,5
"GR5 READ SUBREGION MEETS (ISAT,ASIAN)",13161,5
"GR5 READ SUBREGION EXCEEDS (ISAT,ASIAN)",13167,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,ASIAN)",13173,5
"GR5 READ DISTRICT BELOW (ISAT,ASIAN)",13179,5
"GR5 READ DISTRICT MEETS (ISAT,ASIAN)",13185,5
"GR5 READ DISTRICT EXCEEDS (ISAT,ASIAN)",13191,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,ASIAN)",13197,5
"GR5 READ STATE BELOW (ISAT,ASIAN)",13203,5
"GR5 READ STATE MEETS (ISAT,ASIAN)",13209,5
"GR5 READ STATE EXCEEDS (ISAT,ASIAN)",13215,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,ASIAN)",13221,5
"GR5 MATH SCHOOL BELOW (ISAT,ASIAN)",13227,5
"GR5 MATH SCHOOL MEETSS (ISAT,ASIAN)",13233,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,ASIAN)",13239,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,ASIAN)",13245,5
"GR5 MATH SUBREGION BELOW (ISAT,ASIAN)",13251,5
"GR5 MATH SUBREGION MEETS (ISAT,ASIAN)",13257,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,ASIAN)",13263,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,ASIAN)",13269,5
"GR5 MATH DISTRICT BELOW (ISAT,ASIAN)",13275,5
"GR5 MATH DISTRICT MEETS (ISAT,ASIAN)",13281,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,ASIAN)",13287,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,ASIAN)",13293,5
"GR5 MATH STATE BELOW (ISAT,ASIAN)",13299,5
"GR5 MATH STATE MEETS (ISAT,ASIAN)",13305,5
"GR5 MATH STATE EXCEEDS (ISAT,ASIAN)",13311,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,ASIAN)",13317,5
"GR5 WRITING SCHOOL BELOW (ISAT,ASIAN)",13323,5
"GR5 WRITING SCHOOL MEETSS (ISAT,ASIAN)",13329,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,ASIAN)",13335,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,ASIAN)",13341,5
"GR5 WRITING SUBREGION BELOW (ISAT,ASIAN)",13347,5
"GR5 WRITING SUBREGION MEETS (ISAT,ASIAN)",13353,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,ASIAN)",13359,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,ASIAN)",13365,5
"GR5 WRITING DISTRICT BELOW (ISAT,ASIAN)",13371,5
"GR5 WRITING DISTRICT MEETS (ISAT,ASIAN)",13377,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,ASIAN)",13383,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,ASIAN)",13389,5
"GR5 WRITING STATE BELOW (ISAT,ASIAN)",13395,5
"GR5 WRITING STATE MEETS (ISAT,ASIAN)",13401,5
"GR5 WRITING STATE EXCEEDS (ISAT,ASIAN)",13407,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13413,5
"GR5 READ SCHOOL BELOW (ISAT,NATIVE AMERICAN)",13419,5
"GR5 READ SCHOOL MEETSS (ISAT,NATIVE AMERICAN)",13425,5
"GR5 READ SCHOOL EXCEEDS (ISAT,NATIVE AMERICAN)",13431,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13437,5
"GR5 READ SUBREGION BELOW (ISAT,NATIVE AMERICAN)",13443,5
"GR5 READ SUBREGION MEETS (ISAT,NATIVE AMERICAN)",13449,5
"GR5 READ SUBREGION EXCEEDS (ISAT,NATIVE AMERICAN)",13455,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13461,5
"GR5 READ DISTRICT BELOW (ISAT,NATIVE AMERICAN)",13467,5
"GR5 READ DISTRICT MEETS (ISAT,NATIVE AMERICAN)",13473,5
"GR5 READ DISTRICT EXCEEDS (ISAT,NATIVE AMERICAN)",13479,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13485,5
"GR5 READ STATE BELOW (ISAT,NATIVE AMERICAN)",13491,5
"GR5 READ STATE MEETS (ISAT,NATIVE AMERICAN)",13497,5
"GR5 READ STATE EXCEEDS (ISAT,NATIVE AMERICAN)",13503,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13509,5
"GR5 MATH SCHOOL BELOW (ISAT,NATIVE AMERICAN)",13515,5
"GR5 MATH SCHOOL MEETSS (ISAT,NATIVE AMERICAN)",13521,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,NATIVE AMERICAN)",13527,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13533,5
"GR5 MATH SUBREGION BELOW (ISAT,NATIVE AMERICAN)",13539,5
"GR5 MATH SUBREGION MEETS (ISAT,NATIVE AMERICAN)",13545,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,NATIVE AMERICAN)",13551,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13557,5
"GR5 MATH DISTRICT BELOW (ISAT,NATIVE AMERICAN)",13563,5
"GR5 MATH DISTRICT MEETS (ISAT,NATIVE AMERICAN)",13569,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,NATIVE AMERICAN)",13575,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13581,5
"GR5 MATH STATE BELOW (ISAT,NATIVE AMERICAN)",13587,5
"GR5 MATH STATE MEETS (ISAT,NATIVE AMERICAN)",13593,5
"GR5 MATH STATE EXCEEDS (ISAT,NATIVE AMERICAN)",13599,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13605,5
"GR5 WRITING SCHOOL BELOW (ISAT,NATIVE AMERICAN)",13611,5
"GR5 WRITING SCHOOL MEETSS (ISAT,NATIVE AMERICAN)",13617,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,NATIVE AMERICAN)",13623,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13629,5
"GR5 WRITING SUBREGION BELOW (ISAT,NATIVE AMERICAN)",13635,5
"GR5 WRITING SUBREGION MEETS (ISAT,NATIVE AMERICAN)",13641,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,NATIVE AMERICAN)",13647,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13653,5
"GR5 WRITING DISTRICT BELOW (ISAT,NATIVE AMERICAN)",13659,5
"GR5 WRITING DISTRICT MEETS (ISAT,NATIVE AMERICAN)",13665,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,NATIVE AMERICAN)",13671,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",13677,5
"GR5 WRITING STATE BELOW (ISAT,NATIVE AMERICAN)",13683,5
"GR5 WRITING STATE MEETS (ISAT,NATIVE AMERICAN)",13689,5
"GR5 WRITING STATE EXCEEDS (ISAT,NATIVE AMERICAN)",13695,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,LEP)",13701,5
"GR5 READ SCHOOL BELOW (ISAT,LEP)",13707,5
"GR5 READ SCHOOL MEETSS (ISAT,LEP)",13713,5
"GR5 READ SCHOOL EXCEEDS (ISAT,LEP)",13719,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,LEP)",13725,5
"GR5 READ SUBREGION BELOW (ISAT,LEP)",13731,5
"GR5 READ SUBREGION MEETS (ISAT,LEP)",13737,5
"GR5 READ SUBREGION EXCEEDS (ISAT,LEP)",13743,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,LEP)",13749,5
"GR5 READ DISTRICT BELOW (ISAT,LEP)",13755,5
"GR5 READ DISTRICT MEETS (ISAT,LEP)",13761,5
"GR5 READ DISTRICT EXCEEDS (ISAT,LEP)",13767,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,LEP)",13773,5
"GR5 READ STATE BELOW (ISAT,LEP)",13779,5
"GR5 READ STATE MEETS (ISAT,LEP)",13785,5
"GR5 READ STATE EXCEEDS (ISAT,LEP)",13791,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,LEP)",13797,5
"GR5 MATH SCHOOL BELOW (ISAT,LEP)",13803,5
"GR5 MATH SCHOOL MEETSS (ISAT,LEP)",13809,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,LEP)",13815,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,LEP)",13821,5
"GR5 MATH SUBREGION BELOW (ISAT,LEP)",13827,5
"GR5 MATH SUBREGION MEETS (ISAT,LEP)",13833,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,LEP)",13839,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,LEP)",13845,5
"GR5 MATH DISTRICT BELOW (ISAT,LEP)",13851,5
"GR5 MATH DISTRICT MEETS (ISAT,LEP)",13857,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,LEP)",13863,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,LEP)",13869,5
"GR5 MATH STATE BELOW (ISAT,LEP)",13875,5
"GR5 MATH STATE MEETS (ISAT,LEP)",13881,5
"GR5 MATH STATE EXCEEDS (ISAT,LEP)",13887,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,LEP)",13893,5
"GR5 WRITING SCHOOL BELOW (ISAT,LEP)",13899,5
"GR5 WRITING SCHOOL MEETSS (ISAT,LEP)",13905,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,LEP)",13911,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,LEP)",13917,5
"GR5 WRITING SUBREGION BELOW (ISAT,LEP)",13923,5
"GR5 WRITING SUBREGION MEETS (ISAT,LEP)",13929,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,LEP)",13935,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,LEP)",13941,5
"GR5 WRITING DISTRICT BELOW (ISAT,LEP)",13947,5
"GR5 WRITING DISTRICT MEETS (ISAT,LEP)",13953,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,LEP)",13959,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,LEP)",13965,5
"GR5 WRITING STATE BELOW (ISAT,LEP)",13971,5
"GR5 WRITING STATE MEETS (ISAT,LEP)",13977,5
"GR5 WRITING STATE EXCEEDS (ISAT,LEP)",13983,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",13989,5
"GR5 READ SCHOOL BELOW (ISAT,MIGRANT)",13995,5
"GR5 READ SCHOOL MEETSS (ISAT,MIGRANT)",14001,5
"GR5 READ SCHOOL EXCEEDS (ISAT,MIGRANT)",14007,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",14013,5
"GR5 READ SUBREGION BELOW (ISAT,MIGRANT)",14019,5
"GR5 READ SUBREGION MEETS (ISAT,MIGRANT)",14025,5
"GR5 READ SUBREGION EXCEEDS (ISAT,MIGRANT)",14031,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",14037,5
"GR5 READ DISTRICT BELOW (ISAT,MIGRANT)",14043,5
"GR5 READ DISTRICT MEETS (ISAT,MIGRANT)",14049,5
"GR5 READ DISTRICT EXCEEDS (ISAT,MIGRANT)",14055,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,MIGRANT)",14061,5
"GR5 READ STATE BELOW (ISAT,MIGRANT)",14067,5
"GR5 READ STATE MEETS (ISAT,MIGRANT)",14073,5
"GR5 READ STATE EXCEEDS (ISAT,MIGRANT)",14079,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",14085,5
"GR5 MATH SCHOOL BELOW (ISAT,MIGRANT)",14091,5
"GR5 MATH SCHOOL MEETSS (ISAT,MIGRANT)",14097,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,MIGRANT)",14103,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",14109,5
"GR5 MATH SUBREGION BELOW (ISAT,MIGRANT)",14115,5
"GR5 MATH SUBREGION MEETS (ISAT,MIGRANT)",14121,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,MIGRANT)",14127,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",14133,5
"GR5 MATH DISTRICT BELOW (ISAT,MIGRANT)",14139,5
"GR5 MATH DISTRICT MEETS (ISAT,MIGRANT)",14145,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,MIGRANT)",14151,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,MIGRANT)",14157,5
"GR5 MATH STATE BELOW (ISAT,MIGRANT)",14163,5
"GR5 MATH STATE MEETS (ISAT,MIGRANT)",14169,5
"GR5 MATH STATE EXCEEDS (ISAT,MIGRANT)",14175,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",14181,5
"GR5 WRITING SCHOOL BELOW (ISAT,MIGRANT)",14187,5
"GR5 WRITING SCHOOL MEETSS (ISAT,MIGRANT)",14193,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,MIGRANT)",14199,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",14205,5
"GR5 WRITING SUBREGION BELOW (ISAT,MIGRANT)",14211,5
"GR5 WRITING SUBREGION MEETS (ISAT,MIGRANT)",14217,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,MIGRANT)",14223,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",14229,5
"GR5 WRITING DISTRICT BELOW (ISAT,MIGRANT)",14235,5
"GR5 WRITING DISTRICT MEETS (ISAT,MIGRANT)",14241,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,MIGRANT)",14247,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,MIGRANT)",14253,5
"GR5 WRITING STATE BELOW (ISAT,MIGRANT)",14259,5
"GR5 WRITING STATE MEETS (ISAT,MIGRANT)",14265,5
"GR5 WRITING STATE EXCEEDS (ISAT,MIGRANT)",14271,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,IEP)",14277,5
"GR5 READ SCHOOL BELOW (ISAT,IEP)",14283,5
"GR5 READ SCHOOL MEETSS (ISAT,IEP)",14289,5
"GR5 READ SCHOOL EXCEEDS (ISAT,IEP)",14295,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,IEP)",14301,5
"GR5 READ SUBREGION BELOW (ISAT,IEP)",14307,5
"GR5 READ SUBREGION MEETS (ISAT,IEP)",14313,5
"GR5 READ SUBREGION EXCEEDS (ISAT,IEP)",14319,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,IEP)",14325,5
"GR5 READ DISTRICT BELOW (ISAT,IEP)",14331,5
"GR5 READ DISTRICT MEETS (ISAT,IEP)",14337,5
"GR5 READ DISTRICT EXCEEDS (ISAT,IEP)",14343,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,IEP)",14349,5
"GR5 READ STATE BELOW (ISAT,IEP)",14355,5
"GR5 READ STATE MEETS (ISAT,IEP)",14361,5
"GR5 READ STATE EXCEEDS (ISAT,IEP)",14367,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,IEP)",14373,5
"GR5 MATH SCHOOL BELOW (ISAT,IEP)",14379,5
"GR5 MATH SCHOOL MEETSS (ISAT,IEP)",14385,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,IEP)",14391,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,IEP)",14397,5
"GR5 MATH SUBREGION BELOW (ISAT,IEP)",14403,5
"GR5 MATH SUBREGION MEETS (ISAT,IEP)",14409,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,IEP)",14415,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,IEP)",14421,5
"GR5 MATH DISTRICT BELOW (ISAT,IEP)",14427,5
"GR5 MATH DISTRICT MEETS (ISAT,IEP)",14433,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,IEP)",14439,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,IEP)",14445,5
"GR5 MATH STATE BELOW (ISAT,IEP)",14451,5
"GR5 MATH STATE MEETS (ISAT,IEP)",14457,5
"GR5 MATH STATE EXCEEDS (ISAT,IEP)",14463,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,IEP)",14469,5
"GR5 WRITING SCHOOL BELOW (ISAT,IEP)",14475,5
"GR5 WRITING SCHOOL MEETSS (ISAT,IEP)",14481,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,IEP)",14487,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,IEP)",14493,5
"GR5 WRITING SUBREGION BELOW (ISAT,IEP)",14499,5
"GR5 WRITING SUBREGION MEETS (ISAT,IEP)",14505,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,IEP)",14511,5
