column,start,length
"GR5 MATH DISTRICT MEETS (ISAT,LEP)",14273,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,LEP)",14279,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,LEP)",14285,5
"GR5 MATH STATE BELOW (ISAT,LEP)",14291,5
"GR5 MATH STATE MEETS (ISAT,LEP)",14297,5
"GR5 MATH STATE EXCEEDS (ISAT,LEP)",14303,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,LEP)",14309,5
"GR5 WRITING SCHOOL BELOW (ISAT,LEP)",14315,5
"GR5 WRITING SCHOOL MEETSS (ISAT,LEP)",14321,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,LEP)",14327,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,LEP)",14333,5
"GR5 WRITING SUBREGION BELOW (ISAT,LEP)",14339,5
"GR5 WRITING SUBREGION MEETS (ISAT,LEP)",14345,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,LEP)",14351,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,LEP)",14357,5
"GR5 WRITING DISTRICT BELOW (ISAT,LEP)",14363,5
"GR5 WRITING DISTRICT MEETS (ISAT,LEP)",14369,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,LEP)",14375,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,LEP)",14381,5
"GR5 WRITING STATE BELOW (ISAT,LEP)",14387,5
"GR5 WRITING STATE MEETS (ISAT,LEP)",14393,5
"GR5 WRITING STATE EXCEEDS (ISAT,LEP)",14399,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",14405,5
"GR5 READ SCHOOL BELOW (ISAT,MIGRANT)",14411,5
"GR5 READ SCHOOL MEETSS (ISAT,MIGRANT)",14417,5
"GR5 READ SCHOOL EXCEEDS (ISAT,MIGRANT)",14423,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",14429,5
"GR5 READ SUBREGION BELOW (ISAT,MIGRANT)",14435,5
"GR5 READ SUBREGION MEETS (ISAT,MIGRANT)",14441,5
"GR5 READ SUBREGION EXCEEDS (ISAT,MIGRANT)",14447,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",14453,5
"GR5 READ DISTRICT BELOW (ISAT,MIGRANT)",14459,5
"GR5 READ DISTRICT MEETS (ISAT,MIGRANT)",14465,5
"GR5 READ DISTRICT EXCEEDS (ISAT,MIGRANT)",14471,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,MIGRANT)",14477,5
"GR5 READ STATE BELOW (ISAT,MIGRANT)",14483,5
"GR5 READ STATE MEETS (ISAT,MIGRANT)",14489,5
"GR5 READ STATE EXCEEDS (ISAT,MIGRANT)",14495,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",14501,5
"GR5 MATH SCHOOL BELOW (ISAT,MIGRANT)",14507,5
"GR5 MATH SCHOOL MEETSS (ISAT,MIGRANT)",14513,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,MIGRANT)",14519,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",14525,5
"GR5 MATH SUBREGION BELOW (ISAT,MIGRANT)",14531,5
"GR5 MATH SUBREGION MEETS (ISAT,MIGRANT)",14537,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,MIGRANT)",14543,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",14549,5
"GR5 MATH DISTRICT BELOW (ISAT,MIGRANT)",14555,5
"GR5 MATH DISTRICT MEETS (ISAT,MIGRANT)",14561,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,MIGRANT)",14567,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,MIGRANT)",14573,5
"GR5 MATH STATE BELOW (ISAT,MIGRANT)",14579,5
"GR5 MATH STATE MEETS (ISAT,MIGRANT)",14585,5
"GR5 MATH STATE EXCEEDS (ISAT,MIGRANT)",14591,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",14597,5
"GR5 WRITING SCHOOL BELOW (ISAT,MIGRANT)",14603,5
"GR5 WRITING SCHOOL MEETSS (ISAT,MIGRANT)",14609,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,MIGRANT)",14615,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",14621,5
"GR5 WRITING SUBREGION BELOW (ISAT,MIGRANT)",14627,5
"GR5 WRITING SUBREGION MEETS (ISAT,MIGRANT)",14633,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,MIGRANT)",14639,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",14645,5
"GR5 WRITING DISTRICT BELOW (ISAT,MIGRANT)",14651,5
"GR5 WRITING DISTRICT MEETS (ISAT,MIGRANT)",14657,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,MIGRANT)",14663,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,MIGRANT)",14669,5
"GR5 WRITING STATE BELOW (ISAT,MIGRANT)",14675,5
"GR5 WRITING STATE MEETS (ISAT,MIGRANT)",14681,5
"GR5 WRITING STATE EXCEEDS (ISAT,MIGRANT)",14687,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,IEP)",14693,5
"GR5 READ SCHOOL BELOW (ISAT,IEP)",14699,5
"GR5 READ SCHOOL MEETSS (ISAT,IEP)",14705,5
"GR5 READ SCHOOL EXCEEDS (ISAT,IEP)",14711,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,IEP)",14717,5
"GR5 READ SUBREGION BELOW (ISAT,IEP)",14723,5
"GR5 READ SUBREGION MEETS (ISAT,IEP)",14729,5
"GR5 READ SUBREGION EXCEEDS (ISAT,IEP)",14735,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,IEP)",14741,5
"GR5 READ DISTRICT BELOW (ISAT,IEP)",14747,5
"GR5 READ DISTRICT MEETS (ISAT,IEP)",14753,5
"GR5 READ DISTRICT EXCEEDS (ISAT,IEP)",14759,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,IEP)",14765,5
"GR5 READ STATE BELOW (ISAT,IEP)",14771,5
"GR5 READ STATE MEETS (ISAT,IEP)",14777,5
"GR5 READ STATE EXCEEDS (ISAT,IEP)",14783,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,IEP)",14789,5
"GR5 MATH SCHOOL BELOW (ISAT,IEP)",14795,5
"GR5 MATH SCHOOL MEETSS (ISAT,IEP)",14801,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,IEP)",14807,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,IEP)",14813,5
"GR5 MATH SUBREGION BELOW (ISAT,IEP)",14819,5
"GR5 MATH SUBREGION MEETS (ISAT,IEP)",14825,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,IEP)",14831,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,IEP)",14837,5
"GR5 MATH DISTRICT BELOW (ISAT,IEP)",14843,5
"GR5 MATH DISTRICT MEETS (ISAT,IEP)",14849,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,IEP)",14855,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,IEP)",14861,5
"GR5 MATH STATE BELOW (ISAT,IEP)",14867,5
"GR5 MATH STATE MEETS (ISAT,IEP)",14873,5
"GR5 MATH STATE EXCEEDS (ISAT,IEP)",14879,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,IEP)",14885,5
"GR5 WRITING SCHOOL BELOW (ISAT,IEP)",14891,5
"GR5 WRITING SCHOOL MEETSS (ISAT,IEP)",14897,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,IEP)",14903,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,IEP)",14909,5
"GR5 WRITING SUBREGION BELOW (ISAT,IEP)",14915,5
"GR5 WRITING SUBREGION MEETS (ISAT,IEP)",14921,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,IEP)",14927,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,IEP)",14933,5
"GR5 WRITING DISTRICT BELOW (ISAT,IEP)",14939,5
"GR5 WRITING DISTRICT MEETS (ISAT,IEP)",14945,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,IEP)",14951,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,IEP)",14957,5
"GR5 WRITING STATE BELOW (ISAT,IEP)",14963,5
"GR5 WRITING STATE MEETS (ISAT,IEP)",14969,5
"GR5 WRITING STATE EXCEEDS (ISAT,IEP)",14975,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,NON-IEP)",14981,5
"GR5 READ SCHOOL BELOW (ISAT,NON-IEP)",14987,5
"GR5 READ SCHOOL MEETSS (ISAT,NON-IEP)",14993,5
"GR5 READ SCHOOL EXCEEDS (ISAT,NON-IEP)",14999,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,NON-IEP)",15005,5
"GR5 READ SUBREGION BELOW (ISAT,NON-IEP)",15011,5
"GR5 READ SUBREGION MEETS (ISAT,NON-IEP)",15017,5
"GR5 READ SUBREGION EXCEEDS (ISAT,NON-IEP)",15023,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,NON-IEP)",15029,5
"GR5 READ DISTRICT BELOW (ISAT,NON-IEP)",15035,5
"GR5 READ DISTRICT MEETS (ISAT,NON-IEP)",15041,5
"GR5 READ DISTRICT EXCEEDS (ISAT,NON-IEP)",15047,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,NON-IEP)",15053,5
"GR5 READ STATE BELOW (ISAT,NON-IEP)",15059,5
"GR5 READ STATE MEETS (ISAT,NON-IEP)",15065,5
"GR5 READ STATE EXCEEDS (ISAT,NON-IEP)",15071,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,NON-IEP)",15077,5
"GR5 MATH SCHOOL BELOW (ISAT,NON-IEP)",15083,5
"GR5 MATH SCHOOL MEETSS (ISAT,NON-IEP)",15089,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,NON-IEP)",15095,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,NON-IEP)",15101,5
"GR5 MATH SUBREGION BELOW (ISAT,NON-IEP)",15107,5
"GR5 MATH SUBREGION MEETS (ISAT,NON-IEP)",15113,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,NON-IEP)",15119,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,NON-IEP)",15125,5
"GR5 MATH DISTRICT BELOW (ISAT,NON-IEP)",15131,5
"GR5 MATH DISTRICT MEETS (ISAT,NON-IEP)",15137,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,NON-IEP)",15143,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,NON-IEP)",15149,5
"GR5 MATH STATE BELOW (ISAT,NON-IEP)",15155,5
"GR5 MATH STATE MEETS (ISAT,NON-IEP)",15161,5
"GR5 MATH STATE EXCEEDS (ISAT,NON-IEP)",15167,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,NON-IEP)",15173,5
"GR5 WRITING SCHOOL BELOW (ISAT,NON-IEP)",15179,5
"GR5 WRITING SCHOOL MEETSS (ISAT,NON-IEP)",15185,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,NON-IEP)",15191,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,NON-IEP)",15197,5
"GR5 WRITING SUBREGION BELOW (ISAT,NON-IEP)",15203,5
"GR5 WRITING SUBREGION MEETS (ISAT,NON-IEP)",15209,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,NON-IEP)",15215,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,NON-IEP)",15221,5
"GR5 WRITING DISTRICT BELOW (ISAT,NON-IEP)",15227,5
"GR5 WRITING DISTRICT MEETS (ISAT,NON-IEP)",15233,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,NON-IEP)",15239,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,NON-IEP)",15245,5
"GR5 WRITING STATE BELOW (ISAT,NON-IEP)",15251,5
"GR5 WRITING STATE MEETS (ISAT,NON-IEP)",15257,5
"GR5 WRITING STATE EXCEEDS (ISAT,NON-IEP)",15263,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",15269,5
"GR5 READ SCHOOL BELOW (ISAT,LOW INCOME)",15275,5
"GR5 READ SCHOOL MEETSS (ISAT,LOW INCOME)",15281,5
"GR5 READ SCHOOL EXCEEDS (ISAT,LOW INCOME)",15287,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",15293,5
"GR5 READ SUBREGION BELOW (ISAT,LOW INCOME)",15299,5
"GR5 READ SUBREGION MEETS (ISAT,LOW INCOME)",15305,5
"GR5 READ SUBREGION EXCEEDS (ISAT,LOW INCOME)",15311,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",15317,5
"GR5 READ DISTRICT BELOW (ISAT,LOW INCOME)",15323,5
"GR5 READ DISTRICT MEETS (ISAT,LOW INCOME)",15329,5
"GR5 READ DISTRICT EXCEEDS (ISAT,LOW INCOME)",15335,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,LOW INCOME)",15341,5
"GR5 READ STATE BELOW (ISAT,LOW INCOME)",15347,5
"GR5 READ STATE MEETS (ISAT,LOW INCOME)",15353,5
"GR5 READ STATE EXCEEDS (ISAT,LOW INCOME)",15359,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",15365,5
"GR5 MATH SCHOOL BELOW (ISAT,LOW INCOME)",15371,5
"GR5 MATH SCHOOL MEETSS (ISAT,LOW INCOME)",15377,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,LOW INCOME)",15383,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",15389,5
"GR5 MATH SUBREGION BELOW (ISAT,LOW INCOME)",15395,5
"GR5 MATH SUBREGION MEETS (ISAT,LOW INCOME)",15401,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,LOW INCOME)",15407,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",15413,5
"GR5 MATH DISTRICT BELOW (ISAT,LOW INCOME)",15419,5
"GR5 MATH DISTRICT MEETS (ISAT,LOW INCOME)",15425,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,LOW INCOME)",15431,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,LOW INCOME)",15437,5
"GR5 MATH STATE BELOW (ISAT,LOW INCOME)",15443,5
"GR5 MATH STATE MEETS (ISAT,LOW INCOME)",15449,5
"GR5 MATH STATE EXCEEDS (ISAT,LOW INCOME)",15455,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",15461,5
"GR5 WRITING SCHOOL BELOW (ISAT,LOW INCOME)",15467,5
"GR5 WRITING SCHOOL MEETSS (ISAT,LOW INCOME)",15473,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,LOW INCOME)",15479,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",15485,5
"GR5 WRITING SUBREGION BELOW (ISAT,LOW INCOME)",15491,5
"GR5 WRITING SUBREGION MEETS (ISAT,LOW INCOME)",15497,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,LOW INCOME)",15503,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",15509,5
"GR5 WRITING DISTRICT BELOW (ISAT,LOW INCOME)",15515,5
"GR5 WRITING DISTRICT MEETS (ISAT,LOW INCOME)",15521,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,LOW INCOME)",15527,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,LOW INCOME)",15533,5
"GR5 WRITING STATE BELOW (ISAT,LOW INCOME)",15539,5
"GR5 WRITING STATE MEETS (ISAT,LOW INCOME)",15545,5
"GR5 WRITING STATE EXCEEDS (ISAT,LOW INCOME)",15551,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15557,5
"GR5 READ SCHOOL BELOW (ISAT,NON-LOW INCOME)",15563,5
"GR5 READ SCHOOL MEETSS (ISAT,NON-LOW INCOME)",15569,5
"GR5 READ SCHOOL EXCEEDS (ISAT,NON-LOW INCOME)",15575,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15581,5
"GR5 READ SUBREGION BELOW (ISAT,NON-LOW INCOME)",15587,5
"GR5 READ SUBREGION MEETS (ISAT,NON-LOW INCOME)",15593,5
"GR5 READ SUBREGION EXCEEDS (ISAT,NON-LOW INCOME)",15599,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15605,5
"GR5 READ DISTRICT BELOW (ISAT,NON-LOW INCOME)",15611,5
"GR5 READ DISTRICT MEETS (ISAT,NON-LOW INCOME)",15617,5
"GR5 READ DISTRICT EXCEEDS (ISAT,NON-LOW INCOME)",15623,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15629,5
"GR5 READ STATE BELOW (ISAT,NON-LOW INCOME)",15635,5
"GR5 READ STATE MEETS (ISAT,NON-LOW INCOME)",15641,5
"GR5 READ STATE EXCEEDS (ISAT,NON-LOW INCOME)",15647,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15653,5
"GR5 MATH SCHOOL BELOW (ISAT,NON-LOW INCOME)",15659,5
"GR5 MATH SCHOOL MEETSS (ISAT,NON-LOW INCOME)",15665,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,NON-LOW INCOME)",15671,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15677,5
"GR5 MATH SUBREGION BELOW (ISAT,NON-LOW INCOME)",15683,5
"GR5 MATH SUBREGION MEETS (ISAT,NON-LOW INCOME)",15689,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,NON-LOW INCOME)",15695,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15701,5
"GR5 MATH DISTRICT BELOW (ISAT,NON-LOW INCOME)",15707,5
"GR5 MATH DISTRICT MEETS (ISAT,NON-LOW INCOME)",15713,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,NON-LOW INCOME)",15719,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15725,5
"GR5 MATH STATE BELOW (ISAT,NON-LOW INCOME)",15731,5
"GR5 MATH STATE MEETS (ISAT,NON-LOW INCOME)",15737,5
"GR5 MATH STATE EXCEEDS (ISAT,NON-LOW INCOME)",15743,5
"GR5 WRITING SCHOOL ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15749,5
"GR5 WRITING SCHOOL BELOW (ISAT,NON-LOW INCOME)",15755,5
"GR5 WRITING SCHOOL MEETSS (ISAT,NON-LOW INCOME)",15761,5
"GR5 WRITING SCHOOL EXCEEDS (ISAT,NON-LOW INCOME)",15767,5
"GR5 WRITING SUBREGION ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15773,5
"GR5 WRITING SUBREGION BELOW (ISAT,NON-LOW INCOME)",15779,5
"GR5 WRITING SUBREGION MEETS (ISAT,NON-LOW INCOME)",15785,5
"GR5 WRITING SUBREGION EXCEEDS (ISAT,NON-LOW INCOME)",15791,5
"GR5 WRITING DISTRICT ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15797,5
"GR5 WRITING DISTRICT BELOW (ISAT,NON-LOW INCOME)",15803,5
"GR5 WRITING DISTRICT MEETS (ISAT,NON-LOW INCOME)",15809,5
"GR5 WRITING DISTRICT EXCEEDS (ISAT,NON-LOW INCOME)",15815,5
"GR5 WRITING STATE ACADEMIC WARNING (ISAT,NON-LOW INCOME)",15821,5
"GR5 WRITING STATE BELOW (ISAT,NON-LOW INCOME)",15827,5
"GR5 WRITING STATE MEETS (ISAT,NON-LOW INCOME)",15833,5
"GR5 WRITING STATE EXCEEDS (ISAT,NON-LOW INCOME)",15839,5
"GR7 SCIE SCHOOL ACADEMIC WARNING (ISAT,ALL)",15845,5
"GR7 SCIE SCHOOL BELOW (ISAT,ALL)",15851,5
"GR7 SCIE SCHOOL MEETSS (ISAT,ALL)",15857,5
"GR7 SCIE SCHOOL EXCEEDS (ISAT,ALL)",15863,5
"GR7 SCIE SUBREGION ACADEMIC WARNING (ISAT,ALL)",15869,5
"GR7 SCIE SUBREGION BELOW (ISAT,ALL)",15875,5
"GR7 SCIE SUBREGION MEETS (ISAT,ALL)",15881,5
"GR7 SCIE SUBREGION EXCEEDS (ISAT,ALL)",15887,5
"GR7 SCIE DISTRICT ACADEMIC WARNING (ISAT,ALL)",15893,5
"GR7 SCIE DISTRICT BELOW (ISAT,ALL)",15899,5
"GR7 SCIE DISTRICT MEETS (ISAT,ALL)",15905,5
"GR7 SCIE DISTRICT EXCEEDS (ISAT,ALL)",15911,5
"GR7 SCIE STATE ACADEMIC WARNING (ISAT,ALL)",15917,5
"GR7 SCIE STATE BELOW (ISAT,ALL)",15923,5
"GR7 SCIE STATE MEETS (ISAT,ALL)",15929,5
"GR7 SCIE STATE EXCEEDS (ISAT,ALL)",15935,5
"GR7 SOS SCHOOL ACADEMIC WARNING (ISAT,ALL)",15941,5
"GR7 SOS SCHOOL BELOW (ISAT,ALL)",15947,5
"GR7 SOS SCHOOL MEETSS (ISAT,ALL)",15953,5
"GR7 SOS SCHOOL EXCEEDS (ISAT,ALL)",15959,5
"GR7 SOS SUBREGION ACADEMIC WARNING (ISAT,ALL)",15965,5
"GR7 SOS SUBREGION BELOW (ISAT,ALL)",15971,5
"GR7 SOS SUBREGION MEETS (ISAT,ALL)",15977,5
"GR7 SOS SUBREGION EXCEEDS (ISAT,ALL)",15983,5
"GR7 SOS DISTRICT ACADEMIC WARNING (ISAT,ALL)",15989,5
"GR7 SOS DISTRICT BELOW (ISAT,ALL)",15995,5
"GR7 SOS DISTRICT MEETS (ISAT,ALL)",16001,5
"GR7 SOS DISTRICT EXCEEDS (ISAT,ALL)",16007,5
"GR7 SOS STATE ACADEMIC WARNING (ISAT,ALL)",16013,5
"GR7 SOS STATE BELOW (ISAT,ALL)",16019,5
"GR7 SOS STATE MEETS (ISAT,ALL)",16025,5
"GR7 SOS STATE EXCEEDS (ISAT,ALL)",16031,5
"GR7 SCIE SCHOOL ACADEMIC WARNING (ISAT,MALE)",16037,5
"GR7 SCIE SCHOOL BELOW (ISAT,MALE)",16043,5
"GR7 SCIE SCHOOL MEETSS (ISAT,MALE)",16049,5
"GR7 SCIE SCHOOL EXCEEDS (ISAT,MALE)",16055,5
"GR7 SCIE SUBREGION ACADEMIC WARNING (ISAT,MALE)",16061,5
"GR7 SCIE SUBREGION BELOW (ISAT,MALE)",16067,5
"GR7 SCIE SUBREGION MEETS (ISAT,MALE)",16073,5
"GR7 SCIE SUBREGION EXCEEDS (ISAT,MALE)",16079,5
"GR7 SCIE DISTRICT ACADEMIC WARNING (ISAT,MALE)",16085,5
"GR7 SCIE DISTRICT BELOW (ISAT,MALE)",16091,5
"GR7 SCIE DISTRICT MEETS (ISAT,MALE)",16097,5
"GR7 SCIE DISTRICT EXCEEDS (ISAT,MALE)",16103,5
"GR7 SCIE STATE ACADEMIC WARNING (ISAT,MALE)",16109,5
"GR7 SCIE STATE BELOW (ISAT,MALE)",16115,5
"GR7 SCIE STATE MEETS (ISAT,MALE)",16121,5
"GR7 SCIE STATE EXCEEDS (ISAT,MALE)",16127,5
"GR7 SOS SCHOOL ACADEMIC WARNING (ISAT,MALE)",16133,5
"GR7 SOS SCHOOL BELOW (ISAT,MALE)",16139,5
"GR7 SOS SCHOOL MEETSS (ISAT,MALE)",16145,5
"GR7 SOS SCHOOL EXCEEDS (ISAT,MALE)",16151,5
"GR7 SOS SUBREGION ACADEMIC WARNING (ISAT,MALE)",16157,5
"GR7 SOS SUBREGION BELOW (ISAT,MALE)",16163,5
"GR7 SOS SUBREGION MEETS (ISAT,MALE)",16169,5
"GR7 SOS SUBREGION EXCEEDS (ISAT,MALE)",16175,5
"GR7 SOS DISTRICT ACADEMIC WARNING (ISAT,MALE)",16181,5
"GR7 SOS DISTRICT BELOW (ISAT,MALE)",16187,5
"GR7 SOS DISTRICT MEETS (ISAT,MALE)",16193,5
"GR7 SOS DISTRICT EXCEEDS (ISAT,MALE)",16199,5
"GR7 SOS STATE ACADEMIC WARNING (ISAT,MALE)",16205,5
"GR7 SOS STATE BELOW (ISAT,MALE)",16211,5
"GR7 SOS STATE MEETS (ISAT,MALE)",16217,5
"GR7 SOS STATE EXCEEDS (ISAT,MALE)",16223,5
"GR7 SCIE SCHOOL ACADEMIC WARNING (ISAT,FEMALE)",16229,5
"GR7 SCIE SCHOOL BELOW (ISAT,FEMALE)",16235,5
"GR7 SCIE SCHOOL MEETSS (ISAT,FEMALE)",16241,5
"GR7 SCIE SCHOOL EXCEEDS (ISAT,FEMALE)",16247,5
"GR7 SCIE SUBREGION ACADEMIC WARNING (ISAT,FEMALE)",16253,5
"GR7 SCIE SUBREGION BELOW (ISAT,FEMALE)",16259,5
"GR7 SCIE SUBREGION MEETS (ISAT,FEMALE)",16265,5
"GR7 SCIE SUBREGION EXCEEDS (ISAT,FEMALE)",16271,5
"GR7 SCIE DISTRICT ACADEMIC WARNING (ISAT,FEMALE)",16277,5
"GR7 SCIE DISTRICT BELOW (ISAT,FEMALE)",16283,5
"GR7 SCIE DISTRICT MEETS (ISAT,FEMALE)",16289,5
"GR7 SCIE DISTRICT EXCEEDS (ISAT,FEMALE)",16295,5
"GR7 SCIE STATE ACADEMIC WARNING (ISAT,FEMALE)",16301,5
"GR7 SCIE STATE BELOW (ISAT,FEMALE)",16307,5
"GR7 SCIE STATE MEETS (ISAT,FEMALE)",16313,5
"GR7 SCIE STATE EXCEEDS (ISAT,FEMALE)",16319,5
"GR7 SOS SCHOOL ACADEMIC WARNING (ISAT,FEMALE)",16325,5
"GR7 SOS SCHOOL BELOW (ISAT,FEMALE)",16331,5
"GR7 SOS SCHOOL MEETSS (ISAT,FEMALE)",16337,5
"GR7 SOS SCHOOL EXCEEDS (ISAT,FEMALE)",16343,5
"GR7 SOS SUBREGION ACADEMIC WARNING (ISAT,FEMALE)",16349,5
"GR7 SOS SUBREGION BELOW (ISAT,FEMALE)",16355,5
"GR7 SOS SUBREGION MEETS (ISAT,FEMALE)",16361,5
"GR7 SOS SUBREGION EXCEEDS (ISAT,FEMALE)",16367,5
"GR7 SOS DISTRICT ACADEMIC WARNING (ISAT,FEMALE)",16373,5
"GR7 SOS DISTRICT BELOW (ISAT,FEMALE)",16379,5
"GR7 SOS DISTRICT MEETS (ISAT,FEMALE)",16385,5
"GR7 SOS DISTRICT EXCEEDS (ISAT,FEMALE)",16391,5
"GR7 SOS STATE ACADEMIC WARNING (ISAT,FEMALE)",16397,5
"GR7 SOS STATE BELOW (ISAT,FEMALE)",16403,5
"GR7 SOS STATE MEETS (ISAT,FEMALE)",16409,5
"GR7 SOS STATE EXCEEDS (ISAT,FEMALE)",16415,5
"GR7 SCIE SCHOOL ACADEMIC WARNING (ISAT,WHITE)",16421,5
"GR7 SCIE SCHOOL BELOW (ISAT,WHITE)",16427,5
"GR7 SCIE SCHOOL MEETSS (ISAT,WHITE)",16433,5
"GR7 SCIE SCHOOL EXCEEDS (ISAT,WHITE)",16439,5
"GR7 SCIE SUBREGION ACADEMIC WARNING (ISAT,WHITE)",16445,5
"GR7 SCIE SUBREGION BELOW (ISAT,WHITE)",16451,5
